index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.69 W, P0
1, NVIDIA H800, 100 %, 695 MiB, 81559 MiB, 285.77 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.44 W, P0
3, NVIDIA H800, 31 %, 709 MiB, 81559 MiB, 152.35 W, P0
4, NVIDIA H800, 7 %, 685 MiB, 81559 MiB, 163.49 W, P0
5, NVIDIA H800, 24 %, 709 MiB, 81559 MiB, 180.77 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 73.72 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.40 W, P0
