timestamp_s,power_w
1782393111.699567,67.520
1782393112.050097,67.550
1782393112.329220,67.520
1782393112.606544,67.520
1782393112.927402,67.520
1782393113.226990,67.550
1782393113.504856,67.510
1782393113.781086,67.480
1782393114.088123,67.490
1782393114.388601,67.480
1782393114.694423,67.400
1782393114.969296,67.420
1782393115.266934,67.450
1782393115.542327,67.490
1782393115.843413,67.550
1782393116.146600,67.510
1782393116.422333,67.520
