index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 545 MiB, 81559 MiB, 121.41 W, P0
1, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.03 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 113.29 W, P0
3, NVIDIA H800, 6 %, 613 MiB, 81559 MiB, 151.61 W, P0
4, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.17 W, P0
5, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 74.06 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 73.54 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.01 W, P0
