timestamp_s,power_w
1782472055.777077,330.870
1782472056.026220,286.740
1782472056.231381,238.230
1782472056.450842,206.960
1782472056.613162,165.670
1782472056.764956,119.650
1782472056.954063,119.410
1782472057.268054,119.070
1782472057.539068,119.030
1782472057.726215,118.960
1782472057.895364,118.920
1782472058.059492,118.920
1782472058.240014,118.890
1782472058.402267,118.890
1782472058.590525,118.830
1782472058.966948,118.800
1782472059.128280,118.770
1782472059.321698,118.740
1782472059.496809,118.710
1782472059.700186,118.640
1782472059.919174,118.650
1782472060.237034,118.600
1782472060.459997,118.620
1782472060.635790,118.640
