index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.53 W, P0
1, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.08 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.26 W, P0
3, NVIDIA H800, 18 %, 697 MiB, 81559 MiB, 170.19 W, P0
4, NVIDIA H800, 12 %, 663 MiB, 81559 MiB, 157.72 W, P0
5, NVIDIA H800, 10 %, 597 MiB, 81559 MiB, 128.10 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 73.61 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 70.95 W, P0
