# gpu         pid  type    sm    mem    enc    dec     fb   ccpm    command
# Idx           #   C/G     %      %      %      %     MB     MB    name
    0          -     -     -     -     -     -     -     -   -              
    1          -     -     -     -     -     -     -     -   -              
    2          -     -     -     -     -     -     -     -   -              
    3    3947892     C    20     0     -     -   684     0   python3        
    4    3906115     C    12     0     -     -   650     0   python3        
    5    3911970     C     5     0     -     -   584     0   python3        
    6          -     -     -     -     -     -     -     -   -              
    7          -     -     -     -     -     -     -     -   -              
