timestamp_s,power_w
1782471079.090010,200.900
1782471079.669521,164.590
1782471079.807806,146.070
1782471080.006878,109.460
1782471080.148018,108.680
1782471080.364350,108.690
1782471080.579799,108.660
1782471080.809262,108.660
1782471080.989365,108.600
1782471081.134803,108.590
1782471081.274198,108.550
1782471081.399065,108.550
1782471081.535055,108.570
1782471081.756016,108.540
1782471081.948592,108.540
1782471082.150411,108.560
1782471082.341483,108.600
1782471082.520051,108.540
1782471082.704814,108.530
1782471082.910080,108.580
1782471083.097467,108.540
1782471083.277459,108.550
1782471083.456598,108.550
1782471083.611354,108.550
1782471083.792633,108.560
1782471083.989351,108.530
