timestamp_s,power_w
1782472054.930529,315.050
1782472055.089427,293.740
1782472055.208164,250.320
1782472055.381297,204.880
1782472055.538194,162.270
1782472055.734447,115.280
1782472056.024037,111.030
1782472056.161204,110.690
1782472056.320714,110.520
1782472056.571115,110.420
1782472056.763359,110.370
1782472056.950203,110.250
1782472057.267639,110.330
1782472057.441925,110.380
1782472057.586136,110.510
1782472057.829730,110.520
1782472057.964551,110.550
1782472058.141494,110.550
1782472058.338912,110.550
1782472058.497309,110.520
1782472058.835092,110.300
1782472059.064649,110.270
1782472059.249698,110.210
1782472059.447006,110.180
1782472059.573787,110.210
1782472059.748749,110.270
