timestamp_s,power_w
1782472059.962768,110.820
1782472060.195224,114.980
1782472060.395150,119.290
1782472060.567254,119.870
1782472060.724304,137.420
1782472060.858166,137.700
1782472061.051374,137.540
1782472061.228196,153.460
1782472061.437165,158.220
1782472061.584782,160.020
1782472061.744308,149.820
1782472061.893627,157.610
1782472062.052239,157.680
1782472062.231276,156.760
1782472062.436504,156.750
1782472062.635848,164.040
1782472062.795229,160.580
1782472063.015986,183.390
1782472063.179450,168.050
1782472063.348660,153.140
1782472063.578894,143.920
1782472063.795526,140.770
1782472063.995711,124.950
1782472064.196420,126.530
1782472064.427320,141.760
1782472064.628326,161.590
1782472064.751382,157.290
1782472064.945513,159.280
1782472065.086008,161.660
1782472065.250412,139.810
1782472065.491564,140.450
1782472065.718774,147.090
1782472065.897272,148.840
1782472066.046086,149.380
1782472066.231862,159.600
1782472066.486585,163.060
1782472066.677408,139.470
1782472066.883103,132.690
1782472067.094716,134.920
1782472067.238184,131.680
1782472067.414828,151.060
1782472067.606091,163.040
1782472067.790671,161.140
1782472067.999637,165.820
1782472068.200417,160.520
1782472068.359757,156.160
1782472068.533680,143.910
1782472068.707663,153.690
1782472068.912630,165.450
1782472069.119216,180.420
1782472069.276632,175.110
1782472069.471534,166.240
1782472069.676543,154.310
1782472069.854817,133.780
1782472070.082654,115.610
1782472070.279872,116.320
1782472070.454159,115.880
1782472070.594310,119.400
1782472070.727459,135.200
1782472070.926409,152.060
1782472071.168922,150.960
1782472071.365384,153.960
1782472071.540055,160.290
1782472071.705693,149.380
1782472071.871310,149.930
1782472072.041557,142.170
1782472072.246140,148.350
1782472072.446201,146.240
1782472072.627809,159.790
1782472072.808990,166.830
1782472073.001431,164.080
1782472073.158617,157.190
1782472073.319666,172.380
1782472073.517773,175.880
1782472073.717031,184.580
1782472073.884743,179.640
1782472074.044744,179.760
1782472074.210009,192.630
1782472074.429230,189.250
1782472074.627589,186.220
1782472074.782858,171.300
1782472075.011504,180.150
1782472075.156585,165.950
1782472075.309522,163.180
1782472075.466857,158.980
1782472075.676929,143.090
1782472075.869625,142.120
1782472076.046696,131.820
1782472076.205458,129.190
1782472076.361820,127.830
1782472076.540223,140.620
1782472076.737408,153.350
1782472076.913168,166.250
1782472077.063373,166.490
1782472077.226362,168.880
1782472077.404718,172.760
1782472077.630462,175.830
1782472077.855404,157.520
1782472078.035612,166.420
1782472078.158606,153.350
1782472078.335549,162.910
1782472078.513841,177.960
1782472078.650942,162.420
1782472078.826003,175.150
1782472078.973243,162.620
1782472079.173575,153.610
1782472079.368518,150.280
1782472079.553175,132.220
1782472079.749751,133.110
1782472079.952572,115.480
1782472080.171245,115.340
1782472080.380330,115.820
1782472080.571570,116.920
1782472080.764308,115.030
1782472080.921382,135.380
1782472081.090725,136.300
1782472081.267883,137.250
1782472081.469123,137.760
1782472081.634371,152.430
1782472081.803378,156.230
1782472081.959797,140.440
1782472082.134956,151.810
1782472082.284667,149.620
1782472082.457587,149.280
1782472082.690765,132.210
1782472082.868873,132.780
1782472083.028315,147.280
1782472083.162207,134.140
1782472083.344293,140.220
1782472083.577070,141.070
1782472083.794963,145.270
1782472083.954705,141.900
1782472084.155938,125.440
1782472084.315221,140.100
1782472084.495209,143.500
1782472084.716379,161.210
1782472084.893662,160.390
1782472085.122189,185.310
1782472085.282556,159.750
1782472085.526521,178.580
1782472085.671273,173.130
1782472085.847145,158.190
1782472086.048083,142.180
1782472086.254925,140.860
1782472086.424477,141.670
1782472086.642301,145.390
1782472086.866207,142.740
1782472087.022993,157.430
1782472087.206723,173.380
1782472087.379991,151.410
1782472087.587276,145.010
1782472087.773232,149.100
1782472087.950060,146.410
1782472088.078779,130.630
1782472088.268678,119.410
1782472088.402726,126.930
1782472088.575570,126.460
1782472088.753423,124.880
1782472088.960251,123.910
1782472089.153762,122.860
1782472089.366565,113.750
1782472089.623961,132.920
1782472089.781453,132.510
1782472089.969126,132.840
1782472090.110850,146.450
1782472090.297426,154.700
1782472090.481961,152.330
1782472090.694633,138.240
1782472090.859230,139.520
1782472090.989570,139.150
1782472091.184663,128.660
1782472091.339570,135.250
1782472091.551030,133.730
1782472091.756246,129.460
1782472091.965893,128.010
1782472092.167861,125.290
1782472092.366833,113.690
1782472092.557021,113.840
1782472092.742491,121.910
1782472092.956703,121.880
1782472093.169141,122.320
1782472093.396645,125.430
1782472093.590853,129.870
1782472093.763993,121.200
1782472093.969252,121.640
1782472094.123661,139.200
1782472094.292689,142.140
