triplet,ft,q,d,seed,ap50,lat_p50_ms,src,planes_s1,planes_s2,planes_s3,total_prune_pct,build_success
T_g8_p87,8,mix_s02,D1_default_4gb,-1,0.5732,,plan4_phaseA_phaseCstage1,8,8,8,0.9464285714285714,True
T_g8_p87,8,mix_s12,D1_default_4gb,-1,0.5689,,plan4_phaseA_phaseCstage1,8,8,8,0.9464285714285714,True
T_g8_p93,8,mix_s1,D1_default_4gb,-1,0.5627,,plan4_phaseA_phaseCstage1,8,4,4,0.9642857142857143,True
T_g8_p93,8,mix_s01,D1_default_4gb,-1,0.5597,,plan4_phaseA_phaseCstage1,8,4,4,0.9642857142857143,True
T_g8_p93,8,mix_s02,D1_default_4gb,-1,0.5593,,plan4_phaseA_phaseCstage1,8,4,4,0.9642857142857143,True
T_g8_p93,8,mix_s12,D1_default_4gb,-1,0.5627,,plan4_phaseA_phaseCstage1,8,4,4,0.9642857142857143,True
T_g8_p97,8,mix_s1,D1_default_4gb,-1,0.5059,,plan4_phaseA_phaseCstage1,4,4,4,0.9732142857142857,True
T_g8_p97,8,mix_s01,D1_default_4gb,-1,0.5104,,plan4_phaseA_phaseCstage1,4,4,4,0.9732142857142857,True
T_g8_p97,8,mix_s02,D1_default_4gb,-1,0.5097,,plan4_phaseA_phaseCstage1,4,4,4,0.9732142857142857,True
T_g8_p97,8,mix_s12,D1_default_4gb,-1,0.5058,,plan4_phaseA_phaseCstage1,4,4,4,0.9732142857142857,True
