index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 545 MiB, 81559 MiB, 119.09 W, P0
1, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.40 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.68 W, P0
3, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.90 W, P0
4, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 213.00 W, P0
5, NVIDIA H800, 0 %, 545 MiB, 81559 MiB, 120.19 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 73.87 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.78 W, P0
