index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 20 %, 695 MiB, 81559 MiB, 156.13 W, P0
1, NVIDIA H800, 22 %, 695 MiB, 81559 MiB, 170.35 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.32 W, P0
3, NVIDIA H800, 20 %, 709 MiB, 81559 MiB, 149.67 W, P0
4, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.69 W, P0
5, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 74.34 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 73.71 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.52 W, P0
