timestamp_s,power_w
1782469025.268643,308.420
1782469025.445513,268.900
1782469025.628840,229.060
1782469025.792633,209.300
1782469025.963658,170.150
1782469026.128143,130.150
1782469026.304180,109.990
1782469026.450421,109.820
1782469026.604542,109.760
1782469026.792548,109.660
1782469026.906642,109.660
1782469027.019813,109.500
1782469027.192857,109.470
1782469027.358366,109.390
1782469027.524788,109.320
1782469027.680670,109.130
1782469027.922261,109.050
1782469028.121409,108.980
1782469029.147579,108.940
1782469029.453070,108.900
1782469029.692456,108.980
