timestamp_s,power_w
1782469030.393728,129.070
1782469030.584182,151.220
1782469030.762736,150.760
1782469030.922494,168.070
1782469031.099794,182.550
1782469031.264884,172.300
1782469031.465648,177.040
1782469031.619877,166.180
1782469031.783323,187.280
1782469031.899743,196.050
1782469032.005587,206.500
1782469032.176825,197.160
1782469032.357787,195.320
1782469032.539505,191.650
1782469032.688941,207.520
1782469032.820793,194.340
1782469032.965565,178.810
1782469033.115500,175.270
1782469033.288910,185.560
1782469033.426673,192.890
1782469033.582034,217.260
1782469033.736670,181.010
1782469033.839890,181.510
1782469033.966023,181.680
1782469034.126463,175.800
1782469034.320227,157.560
1782469034.452783,159.010
1782469034.576886,153.020
1782469034.769305,154.880
1782469034.926850,163.720
1782469035.062953,162.690
1782469035.201659,172.740
1782469035.336084,159.860
1782469035.501502,173.640
1782469035.708803,185.510
1782469035.878768,188.880
1782469036.043096,186.130
1782469036.182909,182.170
1782469036.357905,184.280
1782469036.532779,162.620
1782469036.714103,165.780
1782469036.877506,164.170
1782469037.091685,179.790
1782469037.225666,189.490
1782469037.345580,178.540
1782469037.483628,185.590
1782469037.651272,186.600
1782469037.839025,166.250
1782469037.992467,166.360
1782469038.144550,155.800
1782469038.316757,165.070
1782469038.545751,148.570
1782469038.699317,172.460
1782469038.905036,169.420
1782469039.093498,184.500
1782469039.327151,178.700
1782469039.522610,176.190
1782469039.760512,172.930
1782469039.990270,154.770
1782469040.272087,152.690
1782469040.510425,157.810
1782469040.689505,182.290
1782469040.881101,189.830
1782469041.070715,181.660
1782469041.240357,174.540
1782469041.453681,157.520
1782469041.635987,134.970
1782469041.825724,131.030
1782469042.045677,129.970
1782469042.244002,125.420
1782469042.464087,127.660
1782469042.688077,146.580
1782469042.917665,153.350
1782469043.188909,170.060
1782469043.443821,166.400
1782469043.714811,165.400
1782469043.941447,146.900
1782469044.136362,128.170
1782469044.364836,130.510
1782469044.600408,149.180
1782469044.834548,138.840
1782469045.067536,143.750
1782469045.300245,160.210
1782469045.511009,172.800
1782469045.701548,172.620
1782469045.924700,181.050
1782469046.164680,180.100
1782469046.405926,167.910
1782469046.594679,183.010
1782469046.795715,179.290
1782469047.079929,188.680
1782469047.309287,187.730
1782469047.520605,173.390
1782469047.766235,157.590
1782469047.966387,162.150
1782469048.167155,139.310
1782469048.422858,137.770
1782469048.679784,146.780
1782469048.895141,164.000
1782469049.060403,161.800
1782469049.290056,171.660
1782469049.532262,176.360
1782469049.744044,163.380
1782469049.948260,139.360
1782469050.163067,143.290
1782469050.325996,130.000
1782469050.514566,143.620
1782469050.704104,159.190
1782469050.935657,158.890
1782469051.152015,155.640
1782469051.389236,155.290
1782469051.613470,152.030
1782469051.828022,161.480
1782469052.027141,165.540
1782469052.267612,169.220
1782469052.511004,165.160
1782469052.699637,165.400
1782469052.947834,156.490
1782469053.192143,173.250
1782469053.440248,168.040
1782469053.639657,134.690
1782469053.824445,143.310
1782469054.027613,133.550
1782469054.315340,149.190
1782469054.552572,147.090
1782469054.778706,147.550
1782469055.000072,157.870
1782469055.210849,174.310
1782469055.429204,172.850
1782469055.630246,178.830
1782469055.823713,178.700
1782469055.982028,167.570
1782469056.198861,176.830
