index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 545 MiB, 81559 MiB, 121.40 W, P0
1, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.10 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 70.02 W, P0
3, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 73.21 W, P0
4, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.44 W, P0
5, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 140.35 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 73.68 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.28 W, P0
