0, 100, 40657, 703.28
1, 0, 4, 67.10
2, 0, 4, 68.13
3, 0, 4, 69.74
4, 0, 4, 69.75
5, 0, 4, 72.23
6, 0, 8, 72.00
7, 0, 4, 69.49
