index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 545 MiB, 81559 MiB, 121.05 W, P0
1, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.10 W, P0
2, NVIDIA H800, 27 %, 743 MiB, 81559 MiB, 148.87 W, P0
3, NVIDIA H800, 12 %, 613 MiB, 81559 MiB, 130.66 W, P0
4, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.47 W, P0
5, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 73.65 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 73.48 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.01 W, P0
