0, 100, 40657, 699.51
1, 0, 4, 67.57
2, 0, 4, 68.60
3, 0, 4, 70.10
4, 0, 4, 70.01
5, 0, 4, 72.62
6, 0, 8, 71.96
7, 0, 4, 69.75
