timestamp_s,power_w
1782401624.709227,69.120
1782401625.006299,69.130
1782401625.334483,69.080
1782401625.610394,68.950
1782401625.907299,68.810
1782401626.229140,68.700
1782401626.581525,68.690
1782401626.856370,68.800
1782401627.178320,68.990
1782401627.473702,69.030
1782401627.799417,69.030
1782401628.074046,68.990
1782401628.374672,68.870
1782401628.682609,68.750
1782401628.983886,68.700
1782401629.282129,68.660
1782401629.578422,68.800
