index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 545 MiB, 81559 MiB, 122.44 W, P0
1, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 69.34 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.90 W, P0
3, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.94 W, P0
4, NVIDIA H800, 0 %, 545 MiB, 81559 MiB, 118.93 W, P0
5, NVIDIA H800, 100 %, 733 MiB, 81559 MiB, 362.66 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 74.20 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.97 W, P0
