timestamp_s,power_w
1782469019.722017,129.130
1782469019.844241,155.020
1782469019.986073,163.090
1782469020.122459,171.460
1782469020.245347,196.400
1782469020.389140,200.840
1782469020.597398,194.930
1782469020.766057,181.390
1782469021.011671,178.880
1782469021.608755,145.930
1782469021.823665,137.750
1782469021.974308,147.780
1782469022.238178,176.760
1782469022.422858,185.330
1782469022.572952,194.890
1782469022.735016,212.540
1782469022.929249,202.710
1782469023.110211,213.750
1782469023.233182,206.530
1782469023.398643,200.090
1782469023.546063,207.680
1782469023.731807,203.400
1782469023.879686,202.480
1782469024.002940,204.280
1782469024.145907,206.850
1782469024.313348,203.050
1782469024.431472,218.380
1782469024.581733,213.350
1782469024.698994,206.260
1782469024.840146,213.600
1782469024.982066,212.290
1782469025.105263,212.640
1782469025.244784,217.540
1782469025.403752,210.780
1782469025.575088,199.370
1782469025.737086,204.740
1782469025.909096,199.980
1782469026.069388,211.650
1782469026.252864,201.380
1782469026.401070,208.690
1782469026.563540,212.830
1782469026.776952,203.130
1782469026.942970,216.610
1782469027.150630,209.600
1782469027.309324,212.400
1782469027.474282,206.980
1782469027.642535,222.700
1782469027.844276,216.860
1782469028.018031,180.270
1782469029.097462,123.610
1782469029.352924,146.290
1782469029.616880,148.980
1782469029.882716,159.140
1782469030.343169,161.200
1782469030.509936,164.100
1782469030.672711,179.270
1782469030.812885,177.710
1782469030.975581,182.120
1782469031.122625,196.460
1782469031.269402,206.220
1782469031.448068,210.230
1782469031.636967,220.550
1782469031.821693,218.830
1782469031.975003,224.390
1782469032.166680,217.220
1782469032.357812,227.920
1782469032.518776,219.750
1782469032.643161,234.280
1782469032.790084,214.160
1782469032.941283,224.330
1782469033.092411,205.850
1782469033.275546,212.140
1782469033.462549,211.170
1782469033.640683,214.650
1782469033.780604,223.430
1782469033.943413,223.570
1782469034.117909,213.190
1782469034.310834,207.940
1782469034.479955,201.370
1782469034.710005,180.240
1782469034.825101,178.860
1782469034.967937,177.430
1782469035.114764,176.530
1782469035.251939,192.230
1782469035.387827,188.440
1782469035.538216,206.650
1782469035.707286,208.680
1782469035.879515,208.630
1782469036.044046,219.290
1782469036.228091,208.950
1782469036.392293,204.380
1782469036.541257,203.500
1782469036.756762,209.920
1782469036.950059,207.540
1782469037.119095,213.810
1782469037.262137,221.490
1782469037.389348,215.410
1782469037.550935,221.460
1782469037.727820,223.910
1782469037.901121,205.370
1782469038.096843,184.860
1782469038.293409,162.290
1782469038.545837,160.610
1782469038.712832,155.520
1782469038.924106,160.080
1782469039.105716,161.060
1782469039.328397,176.740
1782469039.528294,164.390
1782469039.740295,186.900
1782469039.911029,180.660
1782469040.110885,181.630
1782469040.289688,167.620
1782469040.546719,183.740
1782469040.767004,176.290
1782469041.006089,175.140
1782469041.194095,170.130
1782469041.388148,150.120
1782469041.634433,167.470
1782469041.852312,171.070
1782469042.068054,185.480
1782469042.306604,186.920
1782469042.513549,165.720
1782469042.829257,157.910
1782469043.011824,146.490
1782469043.255848,165.930
1782469043.505910,160.610
1782469043.754142,172.400
1782469044.006766,171.320
1782469044.209497,149.910
1782469044.407982,152.890
1782469044.652549,153.330
1782469044.927114,162.360
1782469045.158460,178.490
1782469045.357913,199.820
1782469045.592230,178.160
1782469045.817682,172.360
1782469046.062348,171.320
1782469046.306111,152.170
1782469046.520241,158.500
1782469046.740274,178.930
1782469046.960165,179.260
1782469047.217411,179.160
1782469047.413711,179.670
1782469047.647847,178.210
1782469047.878130,186.090
1782469048.061051,185.970
1782469048.322964,191.430
1782469048.616152,167.270
1782469048.880828,165.850
1782469049.096131,150.390
1782469049.348147,161.900
1782469049.595417,161.810
1782469049.839613,175.990
1782469050.068980,192.860
1782469050.257410,189.910
1782469050.483581,193.420
1782469050.746926,198.190
1782469051.022610,182.770
1782469051.210191,170.370
1782469051.500979,161.630
1782469051.755105,158.510
1782469051.959267,174.740
1782469052.165534,188.120
1782469052.428132,198.730
1782469052.654384,211.740
1782469052.874734,193.290
1782469053.041195,199.850
1782469053.260527,220.710
1782469053.473683,215.900
1782469053.686788,210.450
1782469053.909536,190.730
1782469054.116061,171.260
1782469054.320420,145.570
1782469054.525695,152.650
1782469054.777711,162.820
1782469054.932060,177.030
1782469055.188191,172.490
1782469055.412782,163.850
1782469055.631283,166.830
1782469055.894059,150.360
1782469056.070721,162.830
1782469056.323353,167.480
1782469056.532860,180.820
1782469056.724209,173.970
1782469056.919294,178.840
1782469057.110608,169.870
1782469057.330878,176.860
1782469057.571978,171.040
1782469057.822967,169.840
1782469058.082524,171.720
1782469058.315649,161.410
1782469058.557614,169.980
1782469058.783077,171.900
1782469058.999841,158.450
1782469059.240131,183.240
1782469059.471310,193.410
1782469059.686070,171.800
1782469059.914589,175.660
1782469060.210090,153.260
1782469060.416720,144.460
1782469060.667789,152.670
1782469060.873527,166.990
1782469061.102111,164.450
1782469061.350705,183.430
1782469061.572241,182.310
1782469061.779802,188.930
1782469062.003112,175.730
1782469062.186873,180.870
1782469062.441784,171.770
1782469062.637615,191.580
1782469062.883502,189.530
1782469063.107018,183.740
