index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.68 W, P0
1, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.37 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.39 W, P0
3, NVIDIA H800, 0 %, 687 MiB, 81559 MiB, 204.83 W, P0
4, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 70.50 W, P0
5, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 73.02 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 73.51 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 70.48 W, P0
