# gpu         pid  type    sm    mem    enc    dec     fb   ccpm    command
# Idx           #   C/G     %      %      %      %     MB     MB    name
    0    3780162     C    14     0     -     -   690     0   python3        
    1    3778964     C    14     0     -     -   658     0   python3        
    2    3791214     C     4     0     -     -   586     0   python3        
    3          -     -     -     -     -     -     -     -   -              
    4    3779537     C    13     0     -     -   632     0   python3        
    5    3787685     C    11     0     -     -   620     0   python3        
    6          -     -     -     -     -     -     -     -   -              
    7          -     -     -     -     -     -     -     -   -              
