index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 73.00 W, P0
1, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.07 W, P0
2, NVIDIA H800, 7 %, 14218 MiB, 81559 MiB, 177.89 W, P0
3, NVIDIA H800, 17 %, 669 MiB, 81559 MiB, 151.46 W, P0
4, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.11 W, P0
5, NVIDIA H800, 12 %, 633 MiB, 81559 MiB, 177.98 W, P0
6, NVIDIA H800, 0 %, 7 MiB, 81559 MiB, 73.45 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 70.98 W, P0
