index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 100 %, 685 MiB, 81559 MiB, 345.74 W, P0
1, NVIDIA H800, 100 %, 709 MiB, 81559 MiB, 321.91 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.83 W, P0
3, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.84 W, P0
4, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.59 W, P0
5, NVIDIA H800, 0 %, 695 MiB, 81559 MiB, 122.61 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 73.76 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.87 W, P0
