index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 73.08 W, P0
1, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.73 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.98 W, P0
3, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.05 W, P0
4, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 73.11 W, P0
5, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 74.85 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 74.31 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.18 W, P0
