index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 545 MiB, 81559 MiB, 115.42 W, P0
1, NVIDIA H800, 0 %, 26 MiB, 81559 MiB, 67.55 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.19 W, P0
3, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.24 W, P0
4, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 70.76 W, P0
5, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.96 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 74.05 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 70.50 W, P0
