timestamp_s,power_w
1782468677.047098,122.300
1782468677.262785,123.270
1782468677.491308,130.630
1782468677.687055,136.440
1782468677.883635,133.350
1782468678.100078,147.900
1782468678.309968,165.970
1782468678.542674,169.880
1782468678.784650,170.420
1782468679.004881,177.170
1782468679.211341,177.350
1782468679.460204,166.270
1782468679.691080,168.480
1782468679.903298,167.550
1782468680.161988,144.330
1782468680.360567,144.320
1782468680.589667,143.480
1782468680.848205,130.260
1782468681.067082,130.000
1782468681.264837,130.210
1782468681.476252,131.850
1782468681.736911,139.470
1782468681.958104,134.460
1782468682.179397,136.540
1782468682.428197,151.040
1782468682.631297,154.050
1782468682.831984,165.750
1782468683.053074,165.600
1782468683.305716,184.510
1782468683.527300,184.730
1782468683.683154,173.350
1782468683.858074,158.540
1782468684.084986,162.610
1782468684.332137,142.080
1782468684.589120,148.360
1782468684.767258,144.860
1782468684.991572,147.870
1782468685.218793,164.330
1782468685.447572,160.190
1782468685.653369,150.700
1782468685.861766,150.300
1782468686.039050,155.650
1782468686.243103,146.640
1782468686.472245,143.720
1782468686.641943,155.730
1782468686.806006,174.470
1782468687.066092,162.240
1782468687.284684,159.940
1782468687.484719,160.220
1782468687.658697,126.710
1782468687.922127,143.380
1782468688.130339,158.110
1782468688.332541,174.610
1782468688.561512,165.770
1782468688.779947,153.950
1782468689.040255,149.610
1782468689.311831,153.260
1782468689.534075,167.750
1782468689.741924,178.030
1782468689.944102,178.960
1782468690.187601,160.780
1782468690.378594,147.690
1782468690.600594,159.000
1782468690.789389,147.430
1782468691.047698,149.340
1782468691.322572,163.380
1782468691.524648,168.160
1782468691.774209,165.300
1782468691.961355,156.230
1782468692.184507,141.840
1782468692.445447,132.660
1782468692.642584,142.150
1782468692.844037,153.190
1782468693.039115,161.770
1782468693.319169,174.190
1782468693.563224,158.660
1782468693.822336,171.170
1782468694.043894,168.340
1782468694.306832,171.700
1782468694.575330,172.990
1782468694.851091,154.450
1782468695.108219,167.030
1782468695.395009,153.600
1782468695.630248,167.180
1782468695.828631,180.240
1782468696.041886,191.050
1782468696.271459,165.310
1782468696.508012,173.060
1782468696.716302,176.920
1782468696.929590,186.860
1782468697.145665,184.450
1782468697.366231,166.010
1782468697.592748,152.990
1782468697.805173,157.890
1782468698.051669,147.390
1782468698.289520,157.030
1782468698.476479,154.540
1782468698.739772,158.350
1782468698.925669,155.220
1782468699.131379,167.530
1782468699.389935,168.770
1782468699.564397,172.540
1782468699.774920,157.480
1782468699.996773,151.300
1782468700.256651,131.740
1782468700.513592,151.310
1782468700.741073,164.510
1782468700.958884,160.740
1782468701.168226,154.120
1782468701.380772,134.500
1782468701.602153,138.660
1782468701.789934,145.550
1782468701.980188,145.430
1782468702.199191,157.200
1782468702.456435,141.520
1782468702.735046,153.590
1782468702.974121,148.870
1782468703.170817,136.360
1782468703.455247,136.320
1782468703.631869,149.770
1782468703.855814,135.890
1782468704.086856,139.000
1782468704.303806,156.420
1782468704.531479,171.300
1782468704.752032,161.200
1782468705.028877,172.990
1782468705.257428,153.050
1782468705.522092,156.010
1782468705.756829,151.360
1782468705.987549,143.140
1782468706.251169,142.830
