index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 73.72 W, P0
1, NVIDIA H800, 0 %, 681 MiB, 81559 MiB, 111.44 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.47 W, P0
3, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.37 W, P0
4, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 73.24 W, P0
5, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 75.00 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 73.98 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.97 W, P0
