timestamp_s,power_w
1782471666.108239,127.150
1782471666.224720,141.460
1782471666.361690,151.180
1782471666.495382,152.850
1782471666.673003,156.390
1782471666.806590,160.450
1782471666.961170,166.590
1782471667.074217,167.140
1782471667.209880,156.300
1782471667.361943,154.080
1782471667.630107,174.170
1782471667.965985,166.480
1782471668.077641,170.700
1782471668.191378,167.630
1782471668.330542,176.930
1782471668.487755,183.100
1782471668.637419,181.400
1782471668.797045,177.790
1782471668.958009,191.170
1782471669.078071,185.510
1782471669.186839,186.070
1782471669.293298,167.210
1782471669.422365,176.340
1782471669.573430,157.590
1782471669.681909,155.130
1782471669.836584,177.050
1782471669.955627,189.240
1782471670.064154,183.590
1782471670.180607,188.680
1782471670.287062,188.220
1782471670.393328,175.390
1782471670.501235,178.150
1782471670.630561,196.220
1782471670.739184,217.190
1782471670.850401,210.930
1782471670.995874,198.900
1782471671.139802,212.150
1782471671.296180,213.160
1782471671.429995,245.050
1782471671.546312,251.800
1782471671.674359,205.480
1782471671.904609,197.220
1782471672.269617,175.480
1782471672.400715,173.170
1782471672.510623,138.580
1782471672.687562,139.160
1782471672.796006,140.980
1782471672.922762,151.950
1782471673.054051,163.720
1782471673.161335,176.200
1782471673.336891,193.270
1782471673.462203,207.520
1782471673.564329,210.170
1782471673.667770,206.580
1782471673.792853,213.460
1782471673.897176,207.180
1782471674.017834,202.760
1782471674.121003,199.820
1782471674.249892,214.970
1782471674.358719,193.830
1782471674.485571,186.470
1782471674.608387,187.040
1782471674.713223,193.490
1782471674.818475,196.740
1782471674.923821,206.220
1782471675.076510,199.190
1782471675.187002,188.720
1782471675.330639,195.030
1782471675.457931,195.600
1782471675.562867,204.290
1782471675.670017,201.270
1782471675.814549,199.100
1782471675.919641,202.210
1782471676.024179,210.010
1782471676.128299,231.130
1782471676.235609,254.510
1782471676.347553,235.670
1782471676.480657,226.060
1782471676.605931,228.430
1782471676.730897,253.410
1782471676.835952,263.640
1782471676.941374,276.550
1782471677.045884,271.170
1782471677.217829,260.490
1782471677.371800,230.290
1782471677.554280,234.570
1782471677.712149,236.620
1782471677.862888,221.420
1782471677.966269,171.750
1782471678.076261,172.090
1782471678.211739,168.630
1782471678.334704,186.560
1782471678.452206,194.210
1782471678.640372,216.400
1782471678.761451,216.960
1782471678.867578,210.020
1782471678.980455,202.740
1782471679.097252,211.930
1782471679.260488,192.880
1782471679.417532,184.650
1782471679.566298,184.990
1782471679.713697,162.380
1782471679.877763,158.710
1782471680.047812,175.270
1782471680.263340,175.400
1782471680.412858,176.880
1782471680.514812,175.900
1782471680.664469,175.300
1782471680.808131,179.460
1782471681.022246,186.650
1782471681.165323,172.440
1782471681.331968,190.600
1782471681.487295,183.170
1782471681.637345,199.010
1782471681.779853,188.610
1782471681.997783,183.770
1782471682.162557,181.200
1782471682.352945,178.820
1782471682.550190,189.400
1782471682.710183,176.980
1782471682.926917,196.490
1782471683.061610,197.000
1782471683.198118,189.980
1782471683.365579,181.140
1782471683.516681,177.400
1782471683.716584,180.490
1782471683.901948,177.940
1782471684.093088,153.190
1782471684.309712,151.000
1782471684.487358,149.460
1782471684.654623,150.510
1782471684.837236,169.660
1782471684.968158,171.340
1782471685.178376,175.080
1782471685.350365,182.180
1782471685.498281,189.220
1782471685.653311,190.110
1782471685.802850,169.510
1782471685.959571,176.650
1782471686.074787,172.930
1782471686.224389,192.590
1782471686.371855,174.990
1782471686.542215,177.670
1782471686.720886,186.430
1782471686.887079,181.630
1782471687.052746,191.270
1782471687.239906,206.240
1782471687.381054,177.870
1782471687.581615,173.610
1782471687.754583,177.730
1782471687.922920,190.680
1782471688.064335,188.590
1782471688.201062,185.150
1782471688.364202,170.840
1782471688.590697,175.990
1782471688.747494,174.300
1782471688.909188,169.720
1782471689.059398,168.650
1782471689.219912,181.320
1782471689.349587,191.990
1782471689.515348,193.220
1782471689.712881,186.110
1782471689.857698,193.700
1782471689.990538,184.950
1782471690.189074,180.380
1782471690.307277,160.440
1782471690.425079,169.740
1782471690.587631,164.100
1782471690.785584,161.240
1782471690.953446,163.380
1782471691.064075,170.840
1782471691.234383,192.470
1782471691.423625,192.550
1782471691.555029,206.760
1782471691.739036,220.280
1782471691.916667,220.790
1782471692.072237,211.640
1782471692.247140,206.280
1782471692.402422,201.520
1782471692.549578,191.290
1782471692.735830,198.290
1782471692.909854,196.350
1782471693.020983,199.290
1782471693.204910,190.520
1782471693.352434,204.850
1782471693.512009,192.560
1782471693.646010,203.870
1782471693.806499,186.050
1782471693.988216,176.310
1782471694.143449,194.060
1782471694.287465,173.020
1782471694.484199,173.600
1782471694.636887,176.930
1782471694.788924,173.980
1782471694.962269,178.830
1782471695.118402,187.130
1782471695.235852,189.500
1782471695.379441,195.560
1782471695.527786,191.770
1782471695.689266,186.660
1782471695.891938,186.950
1782471696.023065,197.110
1782471696.183982,163.840
1782471696.326921,178.120
1782471696.479623,178.150
1782471696.651526,174.910
1782471696.777629,179.420
1782471696.910952,183.700
1782471697.086179,166.180
1782471697.292979,166.660
1782471697.465071,155.380
1782471697.615179,146.300
1782471697.796465,147.930
1782471697.941510,162.210
1782471698.097588,167.140
1782471698.229337,183.930
1782471698.426020,192.040
1782471698.618058,200.100
1782471698.808520,181.340
1782471698.987538,177.100
1782471699.196523,156.260
1782471699.401919,158.780
1782471699.553168,152.100
1782471699.743527,168.370
1782471699.895182,165.530
1782471700.001456,171.380
1782471700.185489,170.290
1782471700.389724,168.570
1782471700.564368,159.700
1782471700.721367,151.710
1782471700.880648,150.530
1782471701.056508,159.310
1782471701.241482,183.850
1782471701.450311,193.050
1782471701.628047,200.960
1782471701.811882,206.270
1782471702.004091,188.330
1782471702.187674,173.760
1782471702.305078,172.560
1782471702.459559,172.210
1782471702.620074,163.310
1782471702.766564,165.620
1782471702.905647,163.570
1782471703.071571,160.760
1782471703.227697,184.140
1782471703.351408,191.750
1782471703.504542,177.370
1782471703.692482,173.880
1782471703.845886,188.660
1782471704.000518,185.240
1782471704.179489,185.490
1782471704.343122,170.620
1782471704.602509,172.070
1782471704.791462,150.990
1782471704.995075,152.500
1782471705.168016,156.320
1782471705.345368,152.110
1782471705.513610,159.080
1782471705.749443,172.550
1782471705.915056,183.560
1782471706.030339,201.140
1782471706.169961,198.270
1782471706.342796,207.610
1782471706.507651,197.670
1782471706.690775,187.950
1782471706.859917,192.720
1782471706.982919,168.180
1782471707.152781,182.310
1782471707.303156,179.870
1782471707.479874,160.330
1782471707.612743,162.410
1782471707.828133,180.360
1782471707.974007,173.280
1782471708.141167,179.120
1782471708.273833,176.370
1782471708.406786,175.290
1782471708.600158,175.510
1782471708.763725,178.690
1782471708.984422,163.430
1782471709.128917,180.100
1782471709.261967,168.660
1782471709.387870,169.240
1782471709.525671,181.410
1782471709.701081,178.790
1782471709.852791,188.920
1782471710.061386,197.840
1782471710.192248,178.900
1782471710.327835,194.230
1782471710.496078,178.760
1782471710.648631,191.540
1782471710.808911,183.750
1782471710.950773,194.920
1782471711.132492,216.250
1782471711.291571,195.340
1782471711.437647,210.550
1782471711.567737,202.690
1782471711.735312,217.340
1782471711.914159,211.030
1782471712.088207,187.230
1782471712.271740,186.240
1782471712.459429,170.840
1782471712.636077,187.860
1782471712.818044,172.470
1782471713.002050,170.800
1782471713.216401,182.670
1782471713.406802,174.050
1782471713.563769,159.570
1782471713.710114,164.980
1782471713.873006,152.840
1782471714.045620,172.540
1782471714.207436,164.390
1782471714.391155,165.570
1782471714.558986,173.500
1782471714.667715,169.390
1782471714.840529,190.130
1782471715.019794,194.250
1782471715.143648,195.100
1782471715.281790,191.740
1782471715.459336,202.680
1782471715.625956,210.270
1782471715.795299,204.180
1782471715.905453,182.690
1782471716.076880,162.440
1782471716.249798,180.460
1782471716.441536,189.340
1782471716.608345,176.470
1782471716.795933,176.440
1782471716.975858,173.120
1782471717.097931,174.860
1782471717.209604,174.680
1782471717.371171,157.940
1782471717.535963,158.930
1782471717.716539,163.680
1782471717.874699,162.360
1782471718.085459,162.760
1782471718.262697,164.740
1782471718.436862,168.290
1782471718.600521,162.180
1782471718.797462,164.260
1782471718.928037,179.630
1782471719.073548,175.130
1782471719.278717,175.530
1782471719.447956,166.510
1782471719.626995,187.660
1782471719.824712,180.920
1782471720.024428,196.950
1782471720.201305,192.840
1782471720.398495,181.920
1782471720.551474,180.330
1782471720.783177,164.760
1782471720.967254,154.040
1782471721.171430,151.650
1782471721.345318,167.720
1782471721.495984,167.490
1782471721.657290,164.420
1782471721.824620,179.200
1782471721.935179,195.610
1782471722.106692,206.210
1782471722.285784,186.710
1782471722.462002,195.910
1782471722.622594,194.660
1782471722.748752,196.740
1782471722.930239,197.540
1782471723.111212,192.230
1782471723.306641,202.120
1782471723.457809,204.700
1782471723.590786,198.480
1782471723.741388,189.900
1782471723.922581,185.930
1782471724.104002,183.350
1782471724.268208,184.240
1782471724.428357,193.120
1782471724.552588,209.510
1782471724.697222,189.160
1782471724.891104,176.050
1782471725.078179,173.260
1782471725.224394,179.450
1782471725.387864,163.270
1782471725.568446,149.200
1782471725.722695,161.760
1782471725.872479,158.680
1782471726.055994,171.620
1782471726.262496,165.090
1782471726.484132,164.900
1782471726.683159,162.250
1782471726.870281,152.700
1782471727.045065,157.540
1782471727.194856,156.070
1782471727.317256,156.150
1782471727.435782,177.740
1782471727.644696,202.570
1782471727.822009,206.640
1782471728.017229,203.270
1782471728.133600,226.130
1782471728.293764,218.470
1782471728.436575,218.410
1782471728.590416,211.010
1782471728.731570,214.850
1782471728.896286,204.480
1782471729.072371,196.480
1782471729.238320,202.510
1782471729.363014,202.660
1782471729.489557,182.050
1782471729.649680,175.100
1782471729.890392,179.310
1782471730.048159,198.210
1782471730.229300,188.970
1782471730.399138,185.280
1782471730.507826,194.610
1782471730.664378,184.930
1782471730.832566,202.180
1782471731.027039,200.440
1782471731.205459,188.380
1782471731.362873,195.280
1782471731.512714,196.890
1782471731.641018,210.580
1782471731.776025,185.550
1782471731.966794,185.790
1782471732.145709,187.190
1782471732.332242,198.150
1782471732.507647,181.030
1782471732.686455,176.750
1782471732.846546,194.060
1782471733.000031,190.740
1782471733.178958,177.580
1782471733.343397,192.160
1782471733.465702,176.480
1782471733.661935,186.560
1782471733.848637,180.670
1782471734.033413,200.720
1782471734.261378,196.930
1782471734.423446,203.680
1782471734.575489,196.710
1782471734.753105,202.820
1782471734.899298,187.710
1782471735.028187,190.240
1782471735.205115,178.220
1782471735.377183,178.490
1782471735.555088,184.750
1782471735.686202,168.680
1782471735.856594,183.220
1782471735.967543,164.550
1782471736.173701,161.410
1782471736.347910,180.480
1782471736.479545,165.560
1782471736.601667,168.180
1782471736.773191,163.850
1782471736.937858,167.850
1782471737.112245,173.400
1782471737.287118,173.880
1782471737.398381,161.790
1782471737.524520,173.300
1782471737.651513,192.440
1782471737.802985,188.930
1782471737.975327,172.260
1782471738.151460,178.210
1782471738.347449,194.920
1782471738.507665,187.710
1782471738.667069,171.050
1782471738.810008,175.760
1782471738.967573,181.710
1782471739.143349,185.800
1782471739.301507,182.750
1782471739.468232,172.570
1782471739.573282,164.950
1782471739.756299,172.840
1782471739.919313,177.980
1782471740.073915,174.270
1782471740.214712,161.630
1782471740.374760,159.480
1782471740.575276,156.550
1782471740.723720,159.910
1782471740.833675,174.260
1782471740.984142,170.410
1782471741.129934,190.560
1782471741.284437,185.320
1782471741.456856,197.790
1782471741.647316,208.910
1782471741.795316,202.860
1782471741.977370,185.650
1782471742.113719,169.010
1782471742.269865,167.380
1782471742.394775,168.150
1782471742.531209,163.940
1782471742.711819,165.790
1782471742.882655,164.800
1782471743.035034,187.110
1782471743.140376,201.460
1782471743.307617,203.120
1782471743.490779,185.380
1782471743.656250,193.250
1782471743.828048,207.080
1782471744.012315,196.280
1782471744.171592,173.250
1782471744.347817,187.850
1782471744.540068,202.640
1782471744.659071,206.690
1782471744.856981,199.880
1782471745.028764,213.330
1782471745.161890,217.270
1782471745.318887,217.570
1782471745.510676,200.620
1782471745.671368,183.170
1782471745.782259,183.540
1782471745.907725,174.590
1782471746.079024,147.390
1782471746.267182,141.400
1782471746.479553,141.900
1782471746.622960,152.200
1782471746.793168,152.870
1782471746.966800,153.940
1782471747.128950,175.630
1782471747.271144,165.920
1782471747.435054,187.740
1782471747.616998,187.700
1782471747.811432,186.050
1782471748.015429,188.550
1782471748.141270,195.190
1782471748.348871,189.720
1782471748.543138,202.540
1782471748.743763,214.390
1782471748.886932,210.210
1782471749.093128,203.870
1782471749.267409,175.470
1782471749.425936,172.420
1782471749.590075,169.140
1782471749.763695,161.590
1782471749.899296,160.330
1782471750.057653,175.180
1782471750.234557,188.220
1782471750.399385,190.120
1782471750.536841,200.790
1782471750.706742,196.100
1782471750.887964,194.790
1782471751.058297,193.900
1782471751.232139,210.300
1782471751.372556,192.310
1782471751.556582,183.210
1782471751.687703,178.890
1782471751.819193,184.720
1782471751.989160,184.920
1782471752.138749,175.950
1782471752.288762,176.960
1782471752.431490,187.300
1782471752.583429,187.860
1782471752.765051,184.950
1782471752.915876,191.770
