0, 100, 40657, 688.52
1, 0, 4, 67.45
2, 0, 4, 68.39
3, 0, 4, 70.19
4, 0, 4, 69.61
5, 0, 4, 72.46
6, 0, 8, 72.34
7, 0, 6813, 112.74
