index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 715 MiB, 81559 MiB, 122.75 W, P0
1, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.92 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.67 W, P0
3, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.45 W, P0
4, NVIDIA H800, 100 %, 703 MiB, 81559 MiB, 340.98 W, P0
5, NVIDIA H800, 100 %, 671 MiB, 81559 MiB, 378.81 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 73.86 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.87 W, P0
