timestamp_s,power_w
1782470756.776897,109.880
1782470756.976009,111.090
1782470757.135975,111.190
1782470757.377950,112.260
1782470757.663709,111.820
1782470758.093872,114.800
1782470758.263169,115.790
1782470758.428865,119.980
1782470758.782428,121.350
1782470758.994950,127.810
1782470759.095579,126.730
1782470759.265761,127.190
1782470759.395851,132.080
1782470759.510009,143.930
1782470759.669080,141.350
1782470759.849579,142.760
1782470760.037040,132.200
1782470760.202445,140.800
1782470760.413615,151.240
1782470760.539309,135.170
1782470760.719962,144.200
1782470760.889148,150.930
1782470761.045520,147.230
1782470761.206820,155.280
1782470761.340221,151.090
1782470761.503010,145.160
1782470761.657969,135.780
1782470761.845951,133.460
1782470761.990502,136.090
1782470762.141457,133.650
1782470762.302386,131.740
1782470762.443191,129.780
1782470762.591534,124.530
1782470762.735376,124.250
1782470762.851458,125.890
1782470763.016356,137.110
1782470763.213046,153.180
1782470763.313841,155.600
1782470763.455376,155.820
1782470763.611556,173.390
1782470763.748668,167.640
1782470763.956557,167.650
1782470764.126417,162.150
1782470764.332806,134.860
1782470764.479164,138.740
1782470764.623076,130.770
1782470764.789752,133.980
1782470764.915390,151.550
1782470765.066582,148.250
1782470765.223752,150.360
1782470765.419689,160.970
1782470765.546329,153.590
1782470765.736814,146.380
1782470765.982923,136.780
1782470766.124365,135.710
1782470766.350417,122.060
1782470766.526607,130.710
1782470766.749094,130.770
1782470766.922587,139.260
1782470767.081089,138.900
1782470767.207479,144.720
1782470767.328858,151.370
1782470767.423327,153.160
1782470767.588689,156.340
1782470767.776319,157.490
1782470767.928582,153.380
1782470768.105796,159.200
1782470768.273958,141.890
1782470768.444450,132.290
1782470768.623376,139.380
1782470768.767027,139.990
1782470768.950432,134.460
1782470769.069563,122.640
1782470769.210460,138.660
1782470769.381915,140.520
1782470769.508517,143.790
1782470769.718905,157.540
1782470769.870464,153.850
1782470770.043964,153.880
1782470770.190964,141.140
1782470770.359263,142.770
1782470770.538207,128.440
1782470770.687915,116.300
1782470770.877507,117.540
1782470771.063371,117.890
1782470771.216119,131.060
1782470771.344636,127.830
1782470771.522999,137.690
1782470771.699325,144.470
1782470771.847550,143.860
1782470772.021531,155.830
1782470772.244673,137.700
1782470772.396339,135.050
1782470772.624809,141.650
1782470772.802760,143.610
1782470773.006161,147.170
1782470773.187474,149.990
1782470773.407576,152.970
1782470773.592654,151.730
1782470773.811797,154.190
1782470773.963461,143.180
1782470774.152252,143.830
1782470774.342376,140.770
1782470774.527260,134.930
1782470774.687593,121.420
1782470774.882032,122.080
1782470775.043980,122.970
1782470775.214960,135.860
1782470775.423313,145.860
1782470775.599662,145.460
1782470775.806459,154.100
1782470775.991021,155.850
1782470776.164102,145.110
1782470776.375438,135.120
1782470776.565829,128.200
1782470776.727134,133.830
1782470776.901580,129.530
1782470777.075123,127.060
1782470777.298638,132.930
1782470777.434613,131.980
1782470777.597718,138.000
1782470777.753433,132.450
1782470777.932642,126.260
1782470778.117545,137.090
1782470778.272432,137.910
1782470778.447896,133.960
1782470778.598697,134.320
1782470778.787470,134.640
1782470778.941781,132.630
1782470779.131389,124.380
1782470779.298480,130.120
1782470779.438730,128.260
1782470779.633663,124.250
1782470779.809883,134.940
1782470779.971152,134.020
1782470780.184921,136.270
1782470780.334489,127.790
1782470780.544569,128.570
1782470780.732628,129.680
1782470780.882010,116.610
1782470781.114360,129.800
1782470781.425361,137.090
1782470781.902335,143.740
1782470782.091996,132.310
1782470782.294020,126.940
1782470782.514287,139.630
1782470782.727951,146.490
1782470782.959929,138.610
1782470783.132107,140.850
1782470783.329076,142.960
1782470783.512186,143.940
1782470783.645723,136.530
1782470783.773922,135.000
1782470783.890857,141.010
1782470784.099350,144.840
1782470784.269916,135.920
1782470784.455240,136.160
1782470784.633332,123.000
1782470784.841884,122.000
1782470785.010295,129.460
1782470785.199295,136.310
1782470785.362937,134.190
1782470785.561239,134.310
1782470785.719693,148.530
1782470785.895935,149.820
1782470786.041433,134.440
1782470786.174905,135.390
1782470786.343763,128.670
1782470786.481778,129.980
1782470786.644085,129.670
1782470786.791774,120.860
1782470786.960826,116.280
1782470787.154830,116.370
1782470787.328068,123.270
1782470787.477576,122.830
1782470787.636127,122.840
1782470787.791219,121.230
1782470787.960097,122.430
1782470788.150344,122.400
1782470788.299566,121.320
1782470788.449166,121.290
1782470788.625527,130.570
1782470788.770467,129.330
1782470788.937695,127.240
1782470789.156661,125.850
1782470789.333111,121.590
1782470789.498201,126.390
1782470789.673268,118.780
1782470789.816129,134.150
1782470790.025285,140.320
1782470790.227510,148.770
1782470790.394524,147.300
1782470790.571495,147.130
1782470790.783604,131.670
1782470791.027328,130.590
1782470791.192883,127.710
1782470791.417316,136.670
1782470791.607573,152.870
1782470791.814766,166.550
1782470791.971221,159.290
1782470792.129802,160.100
1782470792.268561,146.600
1782470792.463990,143.640
1782470792.694745,122.210
1782470792.927976,127.750
1782470793.103609,131.090
1782470793.342999,132.200
1782470793.549639,130.290
1782470793.775007,126.610
1782470793.962344,120.260
1782470794.138978,111.040
1782470794.331668,114.170
1782470794.528564,119.790
1782470794.706972,131.760
1782470794.906901,145.990
1782470795.074569,143.630
1782470795.299678,147.510
1782470795.520207,144.430
1782470795.747600,141.350
1782470795.896573,137.180
1782470796.112207,152.500
1782470796.316906,155.410
1782470796.499021,161.830
1782470796.634794,149.910
1782470796.840109,147.860
1782470796.999053,138.480
1782470797.203518,145.230
1782470797.399510,138.360
1782470797.595781,139.620
1782470797.695847,141.980
1782470797.858894,142.320
1782470798.045491,138.680
1782470798.214340,144.090
1782470798.432843,136.150
1782470798.661969,128.090
1782470798.840322,127.790
1782470799.039884,127.810
1782470799.203962,121.260
1782470799.355498,120.500
1782470799.564153,119.900
1782470799.798246,125.940
1782470800.026650,133.670
1782470800.220725,135.770
1782470800.409935,151.170
1782470800.598027,161.510
1782470800.797075,155.930
1782470800.998913,159.100
1782470801.182688,148.420
1782470801.392943,135.780
1782470801.560565,129.490
1782470801.773832,123.000
1782470801.964742,117.720
1782470802.134235,115.640
1782470802.316917,125.730
1782470802.534295,125.390
1782470802.740947,124.480
1782470802.912653,138.120
1782470803.114348,152.330
1782470803.318772,152.210
1782470803.564368,152.640
1782470803.731474,160.070
1782470803.920522,156.230
1782470804.113806,155.970
1782470804.327259,145.880
1782470804.557906,149.410
1782470804.741010,142.890
1782470804.934728,131.310
1782470805.101399,126.320
1782470805.309870,135.640
1782470805.558198,135.610
1782470805.813142,148.330
1782470806.019260,156.810
1782470806.226050,148.210
1782470806.457482,144.930
1782470806.663391,131.940
1782470806.857566,132.200
1782470807.049995,110.540
1782470807.258043,110.690
1782470807.476128,111.710
1782470807.719278,123.760
1782470807.958968,123.760
1782470808.158794,125.050
1782470808.395957,128.740
1782470808.602168,124.740
1782470808.875495,125.680
1782470809.130740,129.170
1782470809.298928,135.370
1782470809.482353,132.040
1782470809.687007,127.880
1782470809.910392,140.730
1782470810.100286,146.370
1782470810.307617,153.560
1782470810.510360,168.610
1782470810.726979,156.740
1782470810.984330,154.590
1782470811.234543,136.820
1782470811.418545,147.080
1782470811.618723,144.050
1782470811.814224,151.170
1782470811.994455,157.860
1782470812.223350,168.910
1782470812.421008,154.000
1782470812.679919,139.540
1782470812.894540,141.280
1782470813.110143,144.780
1782470813.275538,133.250
1782470813.490890,134.580
1782470813.702859,141.970
1782470813.904735,151.300
1782470814.113752,151.400
1782470814.292111,150.380
1782470814.499161,153.190
1782470814.708890,163.170
1782470814.923618,162.620
1782470815.083432,145.000
1782470815.290490,148.010
1782470815.477826,139.290
1782470815.671773,126.240
1782470815.915673,130.490
1782470816.123898,138.070
1782470816.276288,138.400
1782470816.458980,137.320
1782470816.638408,136.510
1782470816.861197,121.660
1782470817.078635,112.590
1782470817.290037,114.430
1782470817.475644,115.260
1782470817.692221,118.990
1782470817.889791,123.110
1782470818.100872,130.240
1782470818.298213,133.790
1782470818.497704,139.200
1782470818.707983,145.470
1782470818.874844,146.540
1782470819.053675,143.580
1782470819.247025,131.420
1782470819.492727,129.060
1782470819.654936,127.470
1782470819.800583,122.190
1782470819.951803,121.170
1782470820.115623,134.890
1782470820.381551,134.880
1782470820.627236,143.110
1782470820.849276,132.820
1782470821.028967,126.440
1782470821.277725,126.180
1782470821.492524,122.210
1782470821.692448,126.420
1782470821.941878,119.600
1782470822.123405,129.190
1782470822.351362,129.970
1782470822.550499,124.140
1782470822.775800,121.450
1782470822.972126,111.890
1782470823.238753,111.590
1782470823.464452,112.170
1782470823.597041,117.150
1782470823.754815,116.070
1782470823.972865,116.130
1782470824.178629,118.220
1782470824.352024,118.420
1782470824.526436,125.590
1782470824.683393,123.340
1782470824.859080,123.700
1782470825.054974,121.760
1782470825.259000,121.670
1782470825.455193,112.320
1782470825.682979,112.070
1782470825.877739,113.330
1782470826.059528,113.430
1782470826.263236,113.200
1782470826.492456,117.600
1782470826.736547,115.710
1782470826.899952,120.650
1782470827.063104,121.860
1782470827.275613,121.330
1782470827.462337,118.700
1782470827.695811,124.180
1782470827.853132,116.860
1782470828.050566,116.660
1782470828.209887,131.770
1782470828.384087,131.670
1782470828.579332,129.650
1782470828.822055,138.390
1782470829.023357,148.480
1782470829.240481,134.000
1782470829.462821,132.750
1782470829.684102,123.310
1782470829.886364,124.530
1782470830.070989,115.540
1782470830.282142,116.610
1782470830.485061,119.330
1782470830.692278,121.320
1782470830.930611,123.530
1782470831.132783,125.010
1782470831.320853,133.650
1782470831.505624,142.210
1782470831.731020,142.120
1782470831.957817,137.910
1782470832.196414,131.440
1782470832.424373,138.490
1782470832.622280,137.230
1782470832.826044,143.450
1782470833.047588,143.270
1782470833.298482,137.910
1782470833.478752,127.650
1782470833.650703,127.750
1782470833.841494,118.100
1782470834.024655,127.910
1782470834.199932,126.610
1782470834.471670,127.810
1782470834.619441,138.490
1782470834.855070,141.550
1782470835.029884,134.210
1782470835.180255,128.920
1782470835.379664,130.380
1782470835.577679,118.350
1782470835.754932,119.460
1782470835.939828,114.290
1782470836.204677,123.690
1782470836.399271,129.170
1782470836.585731,128.360
1782470836.782792,130.070
1782470836.952381,130.260
1782470837.134439,131.290
1782470837.278433,122.570
1782470837.431315,119.940
1782470837.599690,126.130
1782470837.789616,127.190
1782470838.006639,138.420
1782470838.209666,154.130
1782470838.407061,163.150
1782470838.612257,166.290
1782470838.801679,177.800
1782470839.008918,173.740
1782470839.179805,159.460
1782470839.402929,156.270
1782470839.631427,139.590
1782470839.853323,136.990
1782470840.058021,123.540
1782470840.270442,114.660
1782470840.465335,114.670
1782470840.640698,111.060
1782470840.806520,123.610
1782470840.970661,122.940
1782470841.167185,123.830
1782470841.430174,127.080
1782470841.636545,126.640
1782470841.820800,128.900
1782470842.031400,132.390
1782470842.211483,144.950
1782470842.466411,144.090
1782470842.638788,140.920
1782470842.895798,132.150
1782470843.080871,131.660
1782470843.258684,117.360
1782470843.469483,117.500
1782470843.668756,117.390
1782470843.836385,117.390
1782470844.031005,116.590
1782470844.251350,115.860
1782470844.472759,116.760
1782470844.681692,117.860
1782470844.931378,120.810
1782470845.133420,117.810
1782470845.330202,122.230
1782470845.518707,136.240
1782470845.753912,132.260
1782470845.919087,144.200
1782470846.148632,139.130
1782470846.369088,124.150
1782470846.559472,123.070
1782470846.702629,133.390
1782470846.858276,118.910
1782470847.094068,123.520
1782470847.311867,140.990
1782470847.475525,142.200
1782470847.624033,143.250
1782470847.766639,143.590
1782470848.000952,148.190
1782470848.209796,147.340
1782470848.418810,156.280
1782470848.631399,149.490
1782470848.814881,162.970
1782470849.012325,176.790
1782470849.153105,155.180
1782470849.370724,146.840
1782470849.602043,147.930
1782470849.805352,144.540
1782470849.960066,144.880
1782470850.123617,139.040
1782470850.336961,141.080
1782470850.549557,132.120
1782470850.711710,145.250
1782470850.914992,152.430
1782470851.137319,141.910
1782470851.344266,141.970
1782470851.581246,126.920
1782470851.814292,139.910
1782470852.049555,125.810
1782470852.270469,128.140
1782470852.416192,140.210
1782470852.623131,148.920
1782470852.823357,144.010
1782470853.059653,144.130
1782470853.282840,133.730
1782470853.474448,132.420
1782470853.680367,114.500
1782470853.905206,126.160
1782470854.114720,141.290
1782470854.325031,149.050
1782470854.501652,156.580
1782470854.674029,153.160
1782470854.840414,141.000
1782470855.094444,133.930
1782470855.290030,126.030
1782470855.488972,121.260
1782470855.711855,138.230
1782470855.905110,149.760
1782470856.082270,146.530
1782470856.253638,143.110
1782470856.459443,140.150
1782470856.651789,137.460
1782470856.824023,131.780
1782470857.025939,129.640
1782470857.178645,131.050
1782470857.381966,130.840
1782470857.588582,135.790
1782470857.813470,138.840
1782470857.986990,132.900
1782470858.177687,135.200
1782470858.346020,132.960
1782470858.511169,143.570
1782470858.750582,130.670
1782470858.979212,129.320
1782470859.201233,134.010
1782470859.395805,141.930
1782470859.542075,123.620
1782470859.734569,124.990
1782470859.992362,126.040
1782470860.166836,119.850
1782470860.350804,114.430
1782470860.569571,115.110
1782470860.779686,116.010
1782470861.004545,122.250
1782470861.204387,131.760
1782470861.423697,143.590
1782470861.678199,141.740
1782470861.867281,143.980
1782470862.041585,121.860
1782470862.252590,120.890
1782470862.436304,111.420
1782470862.634012,111.400
1782470862.825806,120.420
1782470863.064682,119.860
1782470863.290663,124.310
1782470863.497504,128.800
1782470863.688428,122.870
1782470863.879731,123.110
1782470864.091167,125.970
1782470864.263736,123.070
1782470864.482688,120.090
1782470864.714433,130.380
1782470864.916018,145.910
1782470865.096196,148.070
1782470865.284912,146.310
1782470865.503775,158.390
1782470865.713306,158.990
1782470865.906933,157.160
1782470866.101269,155.490
1782470866.286567,155.740
1782470866.493678,150.690
1782470866.701414,143.830
1782470866.919426,144.380
1782470867.102119,148.250
1782470867.310766,162.630
1782470867.514230,173.480
1782470867.702878,168.860
1782470867.900161,169.050
1782470868.088660,163.230
1782470868.289428,145.970
1782470868.478918,133.080
1782470868.672441,126.500
1782470868.863086,118.940
1782470869.034040,116.320
1782470869.244148,115.770
1782470869.426699,120.440
1782470869.609302,134.160
1782470869.792521,137.240
1782470869.996459,141.520
1782470870.201368,153.650
1782470870.386748,144.040
1782470870.619241,145.100
1782470870.790700,144.630
1782470871.013285,154.980
1782470871.239201,143.180
1782470871.452699,140.270
1782470871.702736,136.540
1782470871.898924,139.540
1782470872.127895,131.750
1782470872.331829,135.490
1782470872.500261,145.910
1782470872.711700,149.170
1782470872.893453,150.950
1782470873.071914,144.190
1782470873.222908,152.120
1782470873.409771,161.410
1782470873.608446,170.600
1782470873.816740,170.090
1782470873.983078,172.210
1782470874.132541,156.710
1782470874.388223,143.790
1782470874.619339,142.290
1782470874.834274,129.580
1782470875.020308,140.010
1782470875.208249,155.160
1782470875.436620,152.170
1782470875.648319,135.990
1782470875.827022,145.600
1782470875.988014,133.490
1782470876.220336,131.970
1782470876.447249,134.310
1782470876.614344,149.640
1782470876.802675,147.490
1782470876.985800,150.630
1782470877.195704,142.630
1782470877.425987,148.490
1782470877.616180,148.430
1782470877.819187,151.970
1782470877.997693,155.340
1782470878.230462,150.370
1782470878.447135,134.870
1782470878.702292,140.840
1782470878.918237,141.230
1782470879.107883,147.180
1782470879.304775,154.250
1782470879.516935,167.610
1782470879.736248,164.320
1782470879.935750,146.620
1782470880.121979,144.870
1782470880.324519,147.820
1782470880.538782,133.100
1782470880.796701,138.870
1782470881.080934,137.730
1782470881.243932,126.330
1782470881.415917,131.960
1782470881.600305,139.960
1782470881.722972,145.500
1782470881.931404,146.020
1782470882.128576,154.670
1782470882.302382,159.280
1782470882.484962,143.670
1782470882.708101,146.860
1782470882.921731,155.210
1782470883.128027,151.770
1782470883.355856,143.120
1782470883.559895,144.460
1782470883.679887,131.480
1782470883.814723,143.430
1782470884.000572,134.900
1782470884.177103,136.150
1782470884.365138,133.910
1782470884.567207,134.220
1782470884.763097,119.240
1782470884.958763,119.520
1782470885.107240,124.590
1782470885.317704,138.280
1782470885.534644,137.710
1782470885.729510,143.190
1782470885.887714,145.840
1782470886.100607,137.650
1782470886.305615,135.390
1782470886.556833,132.320
1782470886.763677,130.620
1782470886.965515,128.390
1782470887.223677,131.230
1782470887.434470,121.320
1782470887.687988,123.860
1782470887.894707,128.140
1782470888.098200,124.910
1782470888.332251,126.480
1782470888.527828,132.590
1782470888.737954,129.870
1782470888.919029,137.750
1782470889.154731,131.910
1782470889.331323,135.090
1782470889.456949,127.960
1782470889.634402,127.870
1782470889.863963,114.600
1782470890.062675,114.500
1782470890.272148,111.570
1782470890.467183,111.910
1782470890.619051,125.500
1782470890.780012,125.570
1782470890.970026,127.440
1782470891.139113,127.070
1782470891.342020,124.690
1782470891.624551,120.800
1782470891.837128,119.340
1782470892.055198,119.780
1782470892.227448,126.270
1782470892.467265,126.710
1782470892.687437,121.260
1782470892.877880,122.580
1782470893.079852,122.530
1782470893.259070,115.410
1782470893.477393,116.720
1782470893.660349,113.760
1782470893.853011,112.790
1782470894.078079,112.690
1782470894.271191,113.540
1782470894.469302,112.570
1782470894.674195,113.560
1782470894.863699,113.420
1782470895.079676,113.970
1782470895.275623,114.640
1782470895.425059,122.890
1782470895.630709,126.000
1782470895.846865,125.240
1782470896.027605,131.520
1782470896.209877,148.290
1782470896.371917,139.210
1782470896.612798,151.820
1782470896.803235,161.430
1782470897.039306,154.040
1782470897.244825,136.880
1782470897.427852,143.340
1782470897.606236,139.070
1782470897.809350,142.310
1782470897.973613,146.550
1782470898.210650,158.470
1782470898.455732,156.260
1782470898.645845,143.860
1782470898.818487,138.770
1782470899.049762,138.040
1782470899.251533,124.150
1782470899.440083,124.030
1782470899.603727,132.060
1782470899.854680,120.390
1782470900.103169,130.440
1782470900.300626,138.170
1782470900.493319,139.560
1782470900.660725,130.520
1782470900.856371,132.680
1782470901.018012,136.480
1782470901.276785,127.980
1782470901.506552,138.680
