index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.39 W, P0
1, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 67.99 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.56 W, P0
3, NVIDIA H800, 6 %, 611 MiB, 81559 MiB, 126.35 W, P0
4, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 116.39 W, P0
5, NVIDIA H800, 17 %, 671 MiB, 81559 MiB, 155.92 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 73.37 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.08 W, P0
