timestamp_s,power_w
1782469037.493802,338.110
1782469037.663059,290.080
1782469037.819422,274.500
1782469038.003873,215.680
1782469038.153027,185.580
1782469038.359398,117.140
1782469038.621538,116.310
1782469038.876180,116.010
1782469039.079765,115.950
1782469039.356068,115.910
1782469039.564571,115.880
1782469039.810687,115.850
1782469040.047966,115.790
1782469040.336404,115.780
1782469040.609176,115.720
1782469040.825524,115.680
1782469041.054225,115.680
1782469041.287659,115.700
1782469041.542650,115.640
1782469041.750074,115.680
1782469041.983949,115.650
1782469042.278349,115.640
