timestamp_s,power_w
1782469382.770451,307.750
1782469383.033112,271.010
1782469383.190267,218.910
1782469383.365281,187.820
1782469383.560351,169.340
1782469383.735680,127.080
1782469383.885267,122.700
1782469384.028831,122.490
1782469384.198182,122.380
1782469384.325642,122.310
1782469384.475920,122.310
1782469384.636053,122.260
1782469384.760880,122.250
1782469384.937529,122.160
1782469385.082511,122.130
1782469385.238254,122.130
1782469385.440508,122.090
1782469385.680655,122.030
1782469385.876186,121.990
1782469386.541474,121.850
1782469386.684704,121.850
1782469386.894338,121.810
1782469387.061953,121.820
1782469387.207726,121.810
1782469387.349383,121.790
1782469387.513111,121.850
1782469387.649299,121.850
