index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 73.75 W, P0
1, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.28 W, P0
2, NVIDIA H800, 24 %, 743 MiB, 81559 MiB, 131.06 W, P0
3, NVIDIA H800, 0 %, 613 MiB, 81559 MiB, 119.43 W, P0
4, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 79.64 W, P0
5, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 74.05 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 73.39 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.01 W, P0
