timestamp_s,power_w
1782470077.721925,310.110
1782470077.902410,292.200
1782470078.071264,238.190
1782470078.228712,191.780
1782470078.415565,141.630
1782470078.616272,138.650
1782470078.782878,109.420
1782470078.981195,109.100
1782470079.172418,108.980
1782470079.338592,108.930
1782470079.545618,108.930
1782470079.750376,108.890
1782470079.917871,108.930
1782470080.093947,108.940
1782470080.247979,108.900
1782470080.414000,108.870
1782470080.604952,108.860
1782470080.775401,108.800
1782470080.981354,108.760
1782470081.158137,108.720
1782470081.364258,108.740
1782470081.571988,108.770
1782470081.759940,108.790
1782470081.956624,108.760
1782470082.129452,108.760
1782470082.298371,108.720
1782470082.504166,108.680
1782470082.657576,108.700
