0, NVIDIA H800, 74, 60271, 81559, 433.20
1, NVIDIA H800, 80, 61555, 81559, 382.77
2, NVIDIA H800, 76, 62011, 81559, 387.23
3, NVIDIA H800, 0, 4, 81559, 72.88
4, NVIDIA H800, 0, 4, 81559, 69.53
5, NVIDIA H800, 0, 4, 81559, 72.59
6, NVIDIA H800, 0, 8, 81559, 72.04
7, NVIDIA H800, 0, 4, 81559, 70.03
