timestamp_s,power_w
1782469034.556713,128.340
1782469034.673145,128.520
1782469034.817899,132.750
1782469034.976298,132.950
1782469035.106809,133.130
1782469035.235054,146.050
1782469035.381843,143.910
1782469035.489213,137.590
1782469035.588590,136.310
1782469035.731385,144.460
1782469035.879415,141.680
1782469036.028388,148.500
1782469036.114808,152.300
1782469036.234412,149.620
1782469036.388877,152.670
1782469036.537281,166.450
1782469036.656928,169.700
1782469036.777234,161.620
1782469036.933662,176.380
1782469037.059642,174.720
1782469037.144418,185.700
1782469037.261247,176.550
1782469037.390879,182.220
1782469037.545040,177.350
1782469037.694213,177.900
1782469037.841365,190.370
1782469038.007751,182.240
1782469038.145076,178.050
1782469038.307001,179.300
1782469038.453443,183.940
1782469038.641067,185.460
1782469038.835152,184.280
1782469039.003744,178.030
1782469039.287295,162.520
1782469039.444093,167.480
1782469039.614389,155.080
1782469039.807240,141.810
1782469040.010782,143.550
1782469040.162456,145.660
1782469040.357524,138.160
1782469040.560104,141.880
1782469040.746826,154.830
1782469040.895895,155.470
1782469041.092125,152.590
1782469041.368597,142.040
1782469041.606150,122.960
1782469041.787350,123.050
1782469042.021224,126.370
1782469042.235747,139.820
1782469042.449596,154.040
1782469042.656554,158.190
1782469042.874913,161.650
1782469043.077943,144.350
1782469043.295034,130.680
1782469043.518916,132.870
1782469043.736234,136.510
1782469043.936351,151.280
1782469044.117918,154.380
1782469044.284906,151.600
1782469044.459758,156.090
1782469044.663939,143.650
1782469044.871791,129.550
1782469045.083670,126.710
1782469045.281679,127.230
1782469045.458828,128.500
1782469045.634876,137.910
1782469045.849459,151.430
1782469046.041040,172.300
1782469046.266645,172.210
1782469046.447675,181.110
1782469046.612394,166.870
1782469046.790981,153.720
1782469046.998645,139.720
1782469047.270838,124.070
1782469047.495019,124.260
1782469047.658472,130.010
1782469047.911844,131.260
1782469048.150936,142.550
1782469048.401901,145.060
1782469048.634750,146.400
1782469048.855580,155.410
1782469049.007748,158.320
1782469049.164350,146.100
1782469049.365625,145.090
1782469049.552286,154.260
1782469049.741924,160.920
1782469049.946375,166.960
1782469050.120509,172.920
1782469050.268056,172.950
1782469050.420028,164.440
1782469050.573813,164.500
1782469050.770991,143.350
1782469050.938194,141.920
1782469051.125735,146.000
1782469051.314162,145.920
1782469051.535459,153.640
1782469051.743382,175.000
1782469051.972183,159.990
1782469052.157968,159.170
1782469052.388672,147.020
1782469052.593678,129.270
1782469052.840991,148.680
1782469052.973796,146.150
1782469053.188153,139.590
1782469053.321432,145.260
1782469053.510386,144.710
1782469053.698913,144.920
1782469053.865859,128.060
1782469054.036408,141.210
1782469054.271938,139.150
1782469054.443188,152.120
1782469054.650447,162.820
1782469054.826732,168.100
1782469055.019464,163.260
1782469055.213543,165.470
1782469055.436289,160.330
1782469055.615708,146.860
1782469055.859640,146.100
1782469055.987795,145.230
1782469056.155938,152.180
1782469056.400689,138.010
1782469056.612825,139.250
1782469056.809956,133.870
1782469057.003145,134.840
1782469057.141777,143.600
1782469057.302604,146.050
1782469057.495510,144.340
1782469057.711803,144.720
1782469057.957639,151.260
1782469058.105886,133.310
1782469058.288544,131.560
1782469058.527448,137.020
1782469058.705009,136.200
1782469058.974441,129.000
1782469059.194109,129.130
1782469059.405916,129.510
1782469059.593415,124.050
1782469059.851196,134.820
1782469060.080494,136.320
1782469060.270869,134.570
1782469060.438489,149.560
1782469060.611382,150.870
1782469060.826743,142.340
1782469061.038946,157.970
1782469061.230361,165.500
1782469061.414943,154.100
1782469061.614952,154.720
1782469061.784500,151.760
1782469061.915535,137.210
1782469062.132515,145.070
1782469062.354854,147.220
1782469062.549494,158.130
1782469062.680340,159.390
1782469062.895594,153.970
1782469063.100039,147.780
1782469063.319934,140.770
1782469063.563311,127.660
1782469063.755810,136.530
1782469064.005840,137.930
1782469064.197020,136.960
1782469064.404106,133.850
1782469064.678365,123.700
1782469064.910849,124.570
1782469065.085413,124.240
1782469065.274069,123.260
1782469065.499589,123.710
1782469065.698183,124.500
1782469065.957550,130.790
1782469066.181764,130.010
1782469066.344533,148.390
1782469066.547499,163.800
1782469066.745849,174.980
1782469066.921142,176.190
1782469067.114878,173.470
1782469067.355182,167.070
1782469067.527539,162.110
1782469067.745811,158.230
1782469067.873536,157.830
1782469068.131204,159.840
1782469068.372685,146.600
1782469068.594929,130.030
1782469068.838449,142.800
1782469069.024484,141.550
1782469069.238488,157.570
1782469069.413767,156.400
1782469069.555321,169.410
1782469069.756930,173.390
