timestamp_s,power_w
1782469029.556587,318.500
1782469029.886531,215.890
1782469030.394010,134.400
1782469030.572917,121.570
1782469030.761771,121.260
1782469030.984325,121.030
1782469031.139316,120.840
1782469031.265082,120.710
1782469031.459355,120.670
1782469031.568943,120.480
1782469031.695553,120.350
1782469031.871089,120.280
1782469032.034300,120.280
1782469032.230905,120.250
1782469032.362808,120.220
1782469032.497935,120.190
1782469032.689602,120.120
1782469032.849987,120.120
1782469033.029408,120.100
1782469033.166525,120.090
1782469033.338956,120.050
1782469033.528050,120.000
1782469033.703027,120.050
1782469033.839237,120.000
1782469033.994905,119.970
1782469034.151626,119.970
1782469034.273788,119.970
1782469034.385993,119.990
