index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 73.41 W, P0
1, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.26 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.56 W, P0
3, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.95 W, P0
4, NVIDIA H800, 0 %, 663 MiB, 81559 MiB, 120.05 W, P0
5, NVIDIA H800, 0 %, 545 MiB, 81559 MiB, 119.42 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 73.80 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.57 W, P0
