index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.68 W, P0
1, NVIDIA H800, 100 %, 621 MiB, 81559 MiB, 281.72 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.90 W, P0
3, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.15 W, P0
4, NVIDIA H800, 100 %, 669 MiB, 81559 MiB, 361.36 W, P0
5, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 75.12 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 73.82 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.90 W, P0
