index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.69 W, P0
1, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 67.87 W, P0
2, NVIDIA H800, 5 %, 14219 MiB, 81559 MiB, 121.89 W, P0
3, NVIDIA H800, 12 %, 669 MiB, 81559 MiB, 158.45 W, P0
4, NVIDIA H800, 0 %, 26 MiB, 81559 MiB, 85.72 W, P0
5, NVIDIA H800, 12 %, 633 MiB, 81559 MiB, 133.68 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 73.37 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 70.95 W, P0
