index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 4 %, 661 MiB, 81559 MiB, 137.49 W, P0
1, NVIDIA H800, 13 %, 667 MiB, 81559 MiB, 143.68 W, P0
2, NVIDIA H800, 19 %, 719 MiB, 81559 MiB, 136.00 W, P0
3, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.50 W, P0
4, NVIDIA H800, 12 %, 663 MiB, 81559 MiB, 131.91 W, P0
5, NVIDIA H800, 22 %, 715 MiB, 81559 MiB, 173.99 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 73.44 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.32 W, P0
