t_voxelize_ms,t_encoder_ms,t_backbone_ms,t_fusion_ms,t_head_ms,t_nms_ms,t_e2e_ms,t_e2e_wallclock_ms,t_glue_ms,n_voxels,n_dets,batch_agents,frame
5.045919895172119,39.87206268310547,18.530527114868164,72.82601928710938,29.822336196899414,8.642271995544434,174.73913717269897,175.29859924316406,0.5594620704650879,13206,14,1,005816.npy
5.2479681968688965,17.45897674560547,18.451263427734375,72.9089584350586,29.795616149902344,8.563263893127441,152.42604684829712,152.99072265625,0.5646758079528809,12843,15,1,005817.npy
5.00867223739624,17.526336669921875,18.455007553100586,72.88288116455078,29.862239837646484,8.49846363067627,152.23360109329224,152.81344604492188,0.5798449516296387,12880,15,1,005818.npy
4.985631942749023,17.417152404785156,18.451263427734375,72.9263687133789,29.873376846313477,8.3919677734375,152.04576110839844,152.60018920898438,0.5544281005859375,12844,13,1,005819.npy
5.065184116363525,17.676576614379883,18.45136070251465,72.838623046875,29.48044776916504,8.450271606445312,151.9624638557434,152.52056884765625,0.5581049919128418,13009,14,1,005820.npy
5.197375774383545,17.48739242553711,18.485599517822266,72.93901062011719,29.892032623291016,8.491744041442871,152.493155002594,153.05276489257812,0.5596098899841309,12800,14,1,005821.npy
5.11846399307251,17.73686408996582,18.47577667236328,72.88108825683594,29.822784423828125,8.376607894897461,152.41158533096313,152.98118591308594,0.5696005821228027,13083,12,1,005822.npy
5.230463981628418,17.536863327026367,18.47750473022461,72.94905853271484,29.77987289428711,8.631551742553711,152.60531520843506,153.16355895996094,0.5582437515258789,12883,14,1,005823.npy
5.065919876098633,17.400928497314453,18.455392837524414,72.89398193359375,29.79465675354004,8.576512336730957,152.18739223480225,152.7446746826172,0.5572824478149414,12778,13,1,005824.npy
5.0062079429626465,17.469696044921875,18.445215225219727,72.85993957519531,29.805856704711914,8.529664039611816,152.1165795326233,152.6826934814453,0.5661139488220215,12820,14,1,005825.npy
5.293856143951416,17.779552459716797,18.478656768798828,72.97484588623047,29.552032470703125,8.530879974365234,152.60982370376587,153.16246032714844,0.5526366233825684,13092,14,1,005826.npy
5.0417280197143555,17.468704223632812,18.442848205566406,72.9593276977539,29.805919647216797,8.565407752990723,152.283935546875,152.84751892089844,0.5635833740234375,12777,15,1,005827.npy
5.119423866271973,17.434303283691406,18.451135635375977,72.8620834350586,29.82486343383789,8.512319564819336,152.20412921905518,152.75929260253906,0.5551633834838867,12775,15,1,005828.npy
4.980192184448242,17.5765438079834,18.42403221130371,72.94566345214844,29.831552505493164,8.647040367126465,152.40502452850342,152.9713897705078,0.5663652420043945,12894,15,1,005829.npy
5.094944000244141,17.8056640625,18.457216262817383,72.8384017944336,29.80713653564453,8.548928260803223,152.55229091644287,153.107421875,0.5551309585571289,13110,16,1,005830.npy
5.035935878753662,17.412927627563477,18.444255828857422,72.76976013183594,29.469696044921875,8.982975959777832,152.1155514717102,152.68397521972656,0.5684237480163574,12749,14,1,005831.npy
5.103487968444824,17.625343322753906,18.447744369506836,72.83843231201172,29.813215255737305,8.656671524047852,152.48489475250244,153.06710815429688,0.5822134017944336,12963,14,1,005832.npy
5.26204776763916,17.280607223510742,18.44780731201172,72.90351867675781,29.830368041992188,8.525471687316895,152.24982070922852,152.81097412109375,0.5611534118652344,12654,15,1,005833.npy
5.074560165405273,17.81827163696289,18.456031799316406,72.91260528564453,29.823680877685547,8.53212833404541,152.61727809906006,153.1589813232422,0.5417032241821289,13157,14,1,005834.npy
5.063039779663086,17.521312713623047,18.446943283081055,72.83267211914062,29.80838394165039,8.577823638916016,152.25017547607422,152.8140106201172,0.5638351440429688,12903,15,1,005835.npy
5.22211217880249,17.447071075439453,18.47091293334961,72.79753875732422,29.826623916625977,8.588191986083984,152.35245084762573,152.91183471679688,0.5593838691711426,12815,14,1,005836.npy
5.089600086212158,17.552223205566406,18.455583572387695,72.91817474365234,29.78441619873047,8.478591918945312,152.27858972549438,152.82992553710938,0.5513358116149902,12930,14,1,005837.npy
5.009568214416504,17.237695693969727,18.416255950927734,72.85664367675781,29.810527801513672,8.495360374450684,151.82605171203613,152.38485717773438,0.5588054656982422,12615,15,1,005839.npy
5.265088081359863,17.241439819335938,18.417055130004883,72.84697723388672,29.873855590820312,8.540448188781738,152.18486404418945,152.74085998535156,0.5559959411621094,12665,14,1,005840.npy
5.100992202758789,17.504127502441406,18.466400146484375,72.98320007324219,29.826080322265625,8.532352447509766,152.41315269470215,152.96185302734375,0.5487003326416016,12841,15,1,005841.npy
5.003359794616699,17.899423599243164,18.441247940063477,72.55693054199219,29.774816513061523,8.515071868896484,152.19085025787354,152.7419891357422,0.5511388778686523,13175,15,1,005842.npy
5.059936046600342,17.323808670043945,18.439775466918945,72.79341125488281,29.811967849731445,8.56544017791748,151.99433946609497,152.5575714111328,0.5632319450378418,12675,15,1,005843.npy
5.028512001037598,17.45814323425293,18.46976089477539,72.85113525390625,29.80668830871582,8.660639762878418,152.2748794555664,152.85606384277344,0.5811843872070312,12804,15,1,005844.npy
5.554975986480713,17.2359676361084,18.457311630249023,72.78099060058594,29.520383834838867,8.572735786437988,152.12236547470093,152.6927032470703,0.5703377723693848,12623,15,1,005845.npy
5.085343837738037,17.478591918945312,18.48137664794922,72.88992309570312,29.815839767456055,8.59881591796875,152.3498911857605,152.9159698486328,0.5660786628723145,12806,15,1,005846.npy
