t_voxelize_ms,t_encoder_ms,t_backbone_ms,t_fusion_ms,t_head_ms,t_e2e_ms,n_voxels,batch_agents,frame
4.683839797973633,38.69839859008789,18.541120529174805,72.80326080322266,29.435840606689453,164.16246032714844,12771,1,005805.npy
4.9833598136901855,39.25187301635742,18.546335220336914,72.85187530517578,29.808095932006836,165.44153928756714,12959,1,005806.npy
4.487391948699951,17.246335983276367,18.425920486450195,72.44544219970703,29.82899284362793,142.43408346176147,12690,1,005807.npy
5.021728038787842,17.633567810058594,18.448575973510742,72.85379028320312,29.077375411987305,143.0350375175476,12996,1,005808.npy
4.999648094177246,17.376096725463867,18.467775344848633,72.84960174560547,29.86016082763672,143.55328273773193,12685,1,005809.npy
4.835328102111816,17.54630470275879,18.467424392700195,72.88662719726562,29.84694480895996,143.5826292037964,12914,1,005810.npy
5.062784194946289,17.458528518676758,18.44416046142578,72.49890899658203,29.903167724609375,143.36754989624023,12870,1,005811.npy
4.817408084869385,17.61039924621582,18.473344802856445,72.82227325439453,29.826688766479492,143.55011415481567,12942,1,005812.npy
4.967167854309082,17.45574378967285,18.456192016601562,72.80419158935547,29.458816528320312,143.14211177825928,12808,1,005813.npy
4.812032222747803,17.524799346923828,18.404991149902344,72.84143829345703,29.463359832763672,143.04662084579468,12914,1,005814.npy
4.51964807510376,39.98806381225586,18.526208877563477,72.84880065917969,29.797311782836914,165.6800332069397,13206,1,005816.npy
4.791520118713379,17.433631896972656,18.449920654296875,72.50393676757812,29.834272384643555,143.0132818222046,12843,1,005817.npy
4.762752056121826,17.505599975585938,18.43401527404785,72.51487731933594,29.8472957611084,143.06454038619995,12880,1,005818.npy
4.4224958419799805,17.428895950317383,18.45142364501953,72.91270446777344,29.8022403717041,143.01776027679443,12844,1,005819.npy
4.917407989501953,17.674495697021484,18.43561553955078,72.84073638916016,29.4597110748291,143.32796669006348,13009,1,005820.npy
4.91158390045166,17.356639862060547,18.431968688964844,72.4991683959961,29.79587173461914,142.99523258209229,12800,1,005821.npy
4.768703937530518,17.725631713867188,18.437280654907227,72.47708892822266,29.81372833251953,143.22243356704712,13083,1,005822.npy
4.8015360832214355,17.584640502929688,18.467552185058594,72.87474822998047,29.82137680053711,143.5498538017273,12883,1,005823.npy
4.805056095123291,17.39580726623535,18.4597110748291,72.87401580810547,29.458751678466797,142.99334192276,12778,1,005824.npy
4.785759925842285,17.457216262817383,18.458112716674805,72.98381042480469,29.456544876098633,143.1414442062378,12820,1,005825.npy
4.8072638511657715,17.702720642089844,18.4517765045166,72.87830352783203,29.777023315429688,143.61708784103394,13092,1,005826.npy
4.756192207336426,17.328927993774414,18.437599182128906,72.51808166503906,29.82931137084961,142.87011241912842,12777,1,005827.npy
4.764927864074707,17.436384201049805,18.45075225830078,72.50787353515625,29.81407928466797,142.9740171432495,12775,1,005828.npy
4.69539213180542,17.481952667236328,18.46620750427246,72.55785369873047,29.81145668029785,143.01286268234253,12894,1,005829.npy
4.713600158691406,17.75836753845215,18.458879470825195,72.55693054199219,29.818944931030273,143.3067226409912,13110,1,005830.npy
4.84281587600708,17.391199111938477,18.4334716796875,72.41693115234375,29.45964813232422,142.54406595230103,12749,1,005831.npy
4.990623950958252,17.678752899169922,18.451967239379883,72.90271759033203,29.426240921020508,143.4503026008606,12963,1,005832.npy
4.739136219024658,17.267711639404297,18.435871124267578,72.39075469970703,29.670015335083008,142.50348901748657,12654,1,005833.npy
4.771008014678955,17.814239501953125,18.442975997924805,72.43599700927734,29.412927627563477,142.8771481513977,13157,1,005834.npy
4.502111911773682,17.52128028869629,18.451007843017578,72.49273681640625,29.471967697143555,142.43910455703735,12903,1,005835.npy
4.835840225219727,17.465824127197266,18.438751220703125,72.51606750488281,29.7574405670166,143.01392364501953,12815,1,005836.npy
4.8258562088012695,17.605024337768555,18.431840896606445,72.89836883544922,29.858335494995117,143.6194257736206,12930,1,005837.npy
4.797215938568115,17.228511810302734,18.44495964050293,72.54380798339844,29.448671340942383,142.4631667137146,12615,1,005839.npy
4.520063877105713,17.27619171142578,18.467391967773438,72.8842544555664,29.52560043334961,142.67350244522095,12665,1,005840.npy
4.5043840408325195,17.454111099243164,18.447776794433594,72.88172912597656,29.88256072998047,143.1705617904663,12841,1,005841.npy
4.841599941253662,17.908384323120117,18.432640075683594,72.82707214355469,29.49964714050293,143.509343624115,13175,1,005842.npy
4.809216022491455,17.297216415405273,18.46227264404297,72.89644622802734,29.48307228088379,142.94822359085083,12675,1,005843.npy
4.534912109375,17.440832138061523,18.438304901123047,72.51631927490234,29.76166343688965,142.69203186035156,12804,1,005844.npy
4.87667179107666,17.236032485961914,18.43168067932129,72.73587036132812,29.766271591186523,143.0465269088745,12623,1,005845.npy
4.811679840087891,17.406335830688477,18.426496505737305,72.84915161132812,29.43939208984375,142.93305587768555,12806,1,005846.npy
