index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 24 %, 661 MiB, 81559 MiB, 150.09 W, P0
1, NVIDIA H800, 0 %, 667 MiB, 81559 MiB, 133.36 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 69.22 W, P0
3, NVIDIA H800, 15 %, 649 MiB, 81559 MiB, 134.53 W, P0
4, NVIDIA H800, 12 %, 663 MiB, 81559 MiB, 133.80 W, P0
5, NVIDIA H800, 25 %, 715 MiB, 81559 MiB, 191.75 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 73.40 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.11 W, P0
