index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 100 %, 677 MiB, 81559 MiB, 362.86 W, P0
1, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.95 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.53 W, P0
3, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.00 W, P0
4, NVIDIA H800, 100 %, 663 MiB, 81559 MiB, 343.60 W, P0
5, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 74.60 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 73.83 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.61 W, P0
