index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 73.55 W, P0
1, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 67.90 W, P0
2, NVIDIA H800, 4 %, 733 MiB, 81559 MiB, 176.32 W, P0
3, NVIDIA H800, 15 %, 649 MiB, 81559 MiB, 142.65 W, P0
4, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.14 W, P0
5, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 74.38 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 73.37 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.08 W, P0
