index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 701 MiB, 81559 MiB, 120.05 W, P0
1, NVIDIA H800, 0 %, 545 MiB, 81559 MiB, 95.30 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.96 W, P0
3, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.14 W, P0
4, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.72 W, P0
5, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 74.90 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 74.37 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.25 W, P0
