timestamp_s,power_w
1782468674.170084,321.700
1782468674.414492,254.480
1782468674.622354,232.170
1782468674.793515,180.900
1782468675.023594,118.900
1782468675.293590,118.620
1782468675.486639,118.490
1782468675.671520,118.450
1782468675.839041,118.420
1782468676.001928,118.450
1782468676.235765,118.440
1782468676.476480,118.500
1782468676.693888,118.480
1782468676.964004,118.500
1782468677.136179,118.490
1782468677.422130,118.560
1782468677.643253,118.570
1782468677.809116,118.550
1782468678.009894,118.580
1782468678.224508,118.560
1782468678.457067,118.540
1782468678.682441,118.500
1782468678.919044,118.470
1782468679.125549,118.430
