index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 545 MiB, 81559 MiB, 115.49 W, P0
1, NVIDIA H800, 0 %, 545 MiB, 81559 MiB, 107.66 W, P0
2, NVIDIA H800, 0 %, 26 MiB, 81559 MiB, 72.43 W, P0
3, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.28 W, P0
4, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 70.77 W, P0
5, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.99 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 74.05 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 70.55 W, P0
