index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 43 %, 735 MiB, 81559 MiB, 153.72 W, P0
1, NVIDIA H800, 0 %, 545 MiB, 81559 MiB, 108.50 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 69.19 W, P0
3, NVIDIA H800, 0 %, 27 MiB, 81559 MiB, 84.05 W, P0
4, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.38 W, P0
5, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 74.01 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 73.68 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.31 W, P0
