timestamp_s,power_w
1782469042.903377,122.000
1782469043.142995,142.710
1782469043.399058,150.340
1782469043.663430,153.320
1782469043.896058,148.610
1782469044.117991,157.840
1782469044.348038,166.600
1782469044.562803,162.990
1782469044.807282,176.930
1782469045.058180,163.900
1782469045.281718,146.200
1782469045.539407,157.590
1782469045.762622,154.950
1782469045.967505,142.190
1782469046.202324,153.390
1782469046.414696,158.670
1782469046.631517,172.960
1782469046.862340,173.850
1782469047.098450,180.150
1782469047.326585,192.050
1782469047.538820,187.570
1782469047.785175,166.490
1782469048.008852,175.410
1782469048.250004,167.760
1782469048.492205,151.950
1782469048.746294,166.610
1782469048.987674,149.590
1782469049.204997,149.400
1782469049.384471,148.000
1782469049.620799,154.250
1782469049.839488,168.940
1782469050.055324,185.040
1782469050.249421,182.380
1782469050.507898,202.400
1782469050.685447,160.190
1782469050.907084,169.020
1782469051.101754,165.070
1782469051.353166,168.910
1782469051.549007,169.740
1782469051.775722,163.270
1782469052.005630,158.260
1782469052.240614,172.470
1782469052.463768,165.470
1782469052.631732,170.900
1782469052.859713,186.190
1782469053.036572,186.790
1782469053.277700,168.770
1782469053.512472,168.680
1782469053.747882,178.600
1782469053.967264,154.940
1782469054.202280,164.010
1782469054.419089,181.860
1782469054.678863,151.290
1782469054.892842,151.050
1782469055.125350,172.020
1782469055.333379,164.610
1782469055.535276,179.760
1782469055.689749,181.740
1782469055.905929,197.290
1782469056.095753,179.900
1782469056.382133,155.720
1782469056.580986,136.370
1782469056.824501,146.750
1782469057.026235,165.230
1782469057.236006,185.230
1782469057.493175,181.150
1782469057.740797,175.960
1782469057.985991,161.440
1782469058.183035,139.820
1782469058.410395,157.770
1782469058.633781,159.140
1782469058.831851,174.980
1782469059.058986,187.650
1782469059.309493,196.790
1782469059.534281,198.590
1782469059.783246,160.720
1782469060.072298,151.340
1782469060.279083,136.880
1782469060.508245,133.470
1782469060.708776,148.830
1782469060.921137,167.950
1782469061.131099,195.100
1782469061.371598,186.900
1782469061.602401,181.270
1782469061.784873,148.450
1782469062.040811,142.680
1782469062.314779,169.990
1782469062.543822,179.340
1782469062.771473,174.030
1782469062.971565,158.700
1782469063.177502,134.940
1782469063.440036,151.600
1782469063.639560,156.680
1782469063.838026,170.730
1782469064.094031,179.570
1782469064.348911,175.580
1782469064.588401,154.560
1782469064.804749,150.630
1782469065.035618,166.660
1782469065.232182,181.720
1782469065.463382,174.050
1782469065.682985,172.900
1782469065.911468,180.540
1782469066.157785,172.220
1782469066.347094,165.620
1782469066.562995,173.010
1782469066.762138,157.620
1782469067.027908,167.950
1782469067.305375,158.970
1782469067.539613,170.540
1782469067.773005,169.160
1782469068.008646,163.110
1782469068.264443,164.230
1782469068.461460,161.410
1782469068.681772,147.060
1782469068.911271,163.090
1782469069.095889,153.740
1782469069.314604,167.970
1782469069.555451,179.080
1782469069.786901,175.790
1782469069.987644,159.400
1782469070.190468,136.490
1782469070.468928,123.580
1782469070.732061,142.510
1782469070.963075,146.940
1782469071.192959,147.820
1782469071.349289,164.040
1782469071.572386,159.670
1782469071.833489,159.580
1782469071.996759,163.280
1782469072.205882,155.730
1782469072.490165,158.520
1782469072.726752,175.610
1782469072.943722,172.100
1782469073.207582,168.470
1782469073.413476,191.690
1782469073.642825,191.370
1782469073.879333,174.450
1782469074.089494,172.090
1782469074.380388,138.790
1782469074.594134,141.320
