timestamp_s,power_w
1782470706.131522,121.580
1782470706.255529,132.960
1782470706.471340,133.060
1782470706.693820,131.920
1782470706.860248,142.300
1782470707.065293,143.620
1782470707.268821,132.340
1782470707.452494,139.640
1782470707.636577,144.400
1782470707.829612,136.840
1782470708.018239,133.020
1782470708.193817,133.110
1782470708.367311,134.120
1782470708.492235,126.330
1782470708.695320,123.240
1782470708.851099,129.430
1782470709.025791,130.890
1782470709.217917,131.430
1782470709.366241,132.240
1782470709.567666,134.460
1782470709.825500,127.240
1782470710.019149,126.230
1782470710.204814,126.400
1782470710.373066,122.960
1782470710.578312,122.140
1782470710.750301,129.070
1782470710.923090,128.920
1782470711.108883,129.190
1782470711.338287,132.410
1782470711.561915,138.010
1782470711.786335,132.040
1782470711.952532,138.710
1782470712.117974,139.020
1782470712.327943,139.090
1782470712.504529,131.940
1782470712.644250,137.010
1782470712.865925,138.320
1782470713.072618,130.020
1782470713.242462,132.710
1782470713.444527,136.430
1782470713.646038,136.760
1782470713.804728,136.980
1782470713.994343,134.230
1782470714.199373,130.690
1782470714.415534,131.150
1782470714.558672,131.010
1782470714.757936,141.080
1782470714.919120,141.690
1782470715.079807,141.730
1782470715.238436,142.390
1782470715.424401,142.810
1782470715.617607,134.470
1782470715.835024,127.270
1782470716.044855,132.440
1782470716.214833,129.890
1782470716.408296,129.160
1782470716.620076,129.320
1782470716.831053,127.940
1782470717.033587,125.720
1782470717.194913,125.350
1782470717.347448,131.260
1782470717.496916,131.470
1782470717.661561,138.850
1782470717.832669,137.220
1782470718.000117,137.400
1782470718.188811,136.800
1782470718.383163,130.600
1782470718.568052,130.570
1782470718.740537,125.140
1782470718.941772,128.110
1782470719.073108,128.710
1782470719.269484,128.630
1782470719.483278,127.890
1782470719.659931,133.540
1782470719.832251,131.650
1782470719.984049,130.680
1782470720.161231,138.030
1782470720.353202,147.250
1782470720.551887,148.980
1782470720.859681,153.240
1782470721.059694,165.970
1782470721.182997,157.850
1782470721.372139,145.110
1782470721.571212,137.360
1782470721.721296,130.400
1782470721.888330,120.960
1782470722.090470,120.950
1782470722.211232,121.460
1782470722.404723,121.490
1782470722.606951,121.090
1782470722.833006,123.000
1782470723.007071,123.020
1782470723.192773,123.000
1782470723.388632,122.750
1782470723.549956,129.520
1782470723.716621,128.810
1782470723.900557,128.640
1782470724.115597,128.300
1782470724.297762,128.340
1782470724.470712,121.470
1782470724.633814,123.520
1782470724.821229,123.700
1782470724.979617,123.610
1782470725.130632,125.120
1782470725.325116,126.060
1782470725.464435,131.090
1782470725.738755,131.160
1782470725.885154,130.190
1782470726.064509,134.490
1782470726.257255,143.360
1782470726.388023,142.440
1782470726.549395,144.400
1782470726.695871,143.660
1782470726.879034,143.660
1782470727.028055,142.870
1782470727.180644,138.290
1782470727.364425,133.880
1782470727.513819,133.030
1782470727.659278,135.110
1782470727.837726,139.460
1782470727.968720,137.680
