index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 15 %, 655 MiB, 81559 MiB, 131.43 W, P0
1, NVIDIA H800, 31 %, 653 MiB, 81559 MiB, 136.12 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.34 W, P0
3, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.81 W, P0
4, NVIDIA H800, 20 %, 701 MiB, 81559 MiB, 174.43 W, P0
5, NVIDIA H800, 9 %, 671 MiB, 81559 MiB, 156.93 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 73.36 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.04 W, P0
