index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.98 W, P0
1, NVIDIA H800, 0 %, 719 MiB, 81559 MiB, 112.38 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.56 W, P0
3, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.52 W, P0
4, NVIDIA H800, 100 %, 649 MiB, 81559 MiB, 352.11 W, P0
5, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 75.23 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 74.02 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.94 W, P0
