timestamp_s,power_w
1782469362.530815,237.560
1782469362.742441,227.110
1782469362.979760,209.740
1782469363.142788,191.910
1782469363.269496,160.770
1782469363.406056,139.290
1782469363.574743,119.830
1782469363.768637,119.660
1782469363.938662,119.620
1782469364.129956,119.590
1782469364.326483,119.530
1782469364.500282,119.530
1782469364.677320,119.560
1782469364.874247,119.560
1782469365.003944,119.530
1782469365.138897,119.530
1782469365.378363,119.570
1782469365.540382,119.530
1782469365.659912,119.500
1782469365.904461,119.500
1782469366.062479,119.500
1782469366.219971,119.500
1782469366.432543,119.500
1782469366.655815,119.500
1782469366.825723,119.500
1782469367.030702,119.450
1782469367.302687,119.430
1782469367.494868,119.340
