candidate_id,config_id,label,latency_status,energy_status,ap_status,claim_status,next_action,reason,run_id
coverage_ready:pyramid_lidar:w48x96x256:fp16,coverage_ready:pyramid_lidar:w48x96x256:fp16,wg_pair4,required,required,blocked,no_claim,block_ap_no_claim_missing_true_source,missing AP source_path,ap_ready_first_v1
coverage_ready:pyramid_lidar:w48x32x128:fp16,coverage_ready:pyramid_lidar:w48x32x128:fp16,wg_pair5,required,required,blocked,no_claim,block_ap_no_claim_missing_true_source,missing AP source_path,ap_ready_first_v1
coverage_ready:pyramid_lidar:w64x32x128:fp16,coverage_ready:pyramid_lidar:w64x32x128:fp16,pg_pair5,required,required,blocked,no_claim,block_ap_no_claim_missing_true_source,missing AP source_path,ap_ready_first_v1
coverage_ready:pyramid_lidar:w48x64x192:fp16,coverage_ready:pyramid_lidar:w48x64x192:fp16,wg_pair6,required,required,blocked,no_claim,block_ap_no_claim_missing_true_source,missing AP source_path,ap_ready_first_v1
coverage_ready:pyramid_lidar:w64x64x192:fp16,coverage_ready:pyramid_lidar:w64x64x192:fp16,pg_pair6,required,required,blocked,no_claim,block_ap_no_claim_missing_true_source,missing AP source_path,ap_ready_first_v1
coverage_ready:pyramid_lidar:w32x64x64:fp16,coverage_ready:pyramid_lidar:w32x64x64:fp16,mix_f,required,required,blocked,no_claim,block_ap_no_claim_missing_true_source,missing AP source_path,ap_ready_first_v1
