timestamp_s,power_w
1782470467.184372,333.540
1782470467.385568,282.530
1782470467.547939,260.030
1782470467.713284,208.120
1782470467.924004,169.010
1782470468.119196,119.570
1782470468.334872,119.420
1782470468.531949,119.320
1782470468.699561,119.170
1782470468.863453,119.140
1782470469.085742,119.160
1782470469.305759,119.190
1782470469.509692,119.140
1782470469.710999,119.150
1782470469.913601,119.110
1782470470.091647,119.000
1782470470.299609,118.930
1782470470.486811,118.830
1782470470.715091,118.750
1782470470.902259,118.710
1782470471.100369,118.680
1782470471.288305,118.640
1782470471.474068,118.750
1782470471.701218,118.760
1782470471.867705,118.880
1782470472.040636,118.880
