timestamp_s,power_w
1782470472.205974,123.840
1782470472.403081,128.630
1782470472.561284,127.930
1782470472.761347,129.150
1782470472.924593,149.290
1782470473.073521,149.820
1782470473.248331,153.160
1782470473.416266,160.400
1782470473.595659,166.680
1782470473.768131,166.780
1782470473.946253,151.020
1782470474.115005,155.550
1782470474.281954,152.940
1782470474.466256,142.080
1782470474.671800,140.310
1782470474.814050,152.280
1782470474.968569,142.130
1782470475.136688,145.430
1782470475.327697,164.750
1782470475.478638,165.370
1782470475.645333,180.640
1782470475.866747,170.490
1782470476.067959,166.110
1782470476.269417,132.420
1782470476.447985,141.080
1782470476.646286,138.550
1782470476.858959,138.590
1782470477.035479,157.590
1782470477.191317,159.090
1782470477.410585,156.990
1782470477.588403,145.130
1782470477.786957,148.980
1782470477.949470,153.660
1782470478.132960,156.720
1782470478.344365,164.190
1782470478.463654,157.840
1782470478.619495,175.230
1782470478.824346,191.200
1782470478.967609,189.160
1782470479.179780,166.210
1782470479.358885,159.010
1782470479.551613,160.680
1782470479.716280,158.270
1782470479.895085,141.220
1782470480.063139,140.390
1782470480.283822,141.350
1782470480.463497,135.370
1782470480.643204,145.490
1782470480.814490,143.620
1782470481.046767,150.900
1782470481.237509,165.780
1782470481.383828,170.280
1782470481.584970,155.120
1782470481.774698,155.530
1782470481.963619,146.460
1782470482.127823,157.650
1782470482.285902,146.090
1782470482.482419,143.570
1782470482.644204,156.820
1782470482.825829,179.220
1782470482.995912,175.790
1782470483.212302,166.540
1782470483.393691,164.220
1782470483.551639,161.780
1782470483.727134,178.830
1782470483.960684,159.670
1782470484.131037,174.860
1782470484.327102,191.980
1782470484.524374,208.190
1782470484.691448,201.800
1782470484.868242,187.280
1782470485.116669,173.570
1782470485.322756,192.130
1782470485.468796,154.920
1782470485.672987,152.050
1782470485.805418,155.050
1782470485.976131,155.190
1782470486.189124,147.770
1782470486.366361,127.620
1782470486.529400,148.850
1782470486.732522,163.100
1782470486.933168,182.130
1782470487.068144,181.900
1782470487.200428,184.120
1782470487.402153,166.270
1782470487.572634,162.430
1782470487.739094,161.740
1782470487.922375,175.280
1782470488.059308,158.090
1782470488.231681,173.190
1782470488.433071,186.920
1782470488.602931,182.740
1782470488.774283,164.010
1782470489.000600,167.430
1782470489.177499,163.640
1782470489.370595,128.920
1782470489.552547,129.840
1782470489.746269,138.690
1782470489.906317,141.910
1782470490.114663,149.420
1782470490.255020,154.180
1782470490.439790,162.880
1782470490.627162,179.200
1782470490.832625,188.780
1782470491.075812,173.410
1782470491.287651,163.650
1782470491.528008,163.070
1782470491.685772,144.350
1782470491.876553,142.610
1782470492.016495,153.700
1782470492.214136,162.430
1782470492.427186,166.050
1782470492.631491,185.450
1782470492.786711,180.580
1782470492.957924,180.230
1782470493.115101,179.220
1782470493.293262,171.790
1782470493.459082,151.640
1782470493.651844,140.370
1782470493.827171,157.930
1782470494.008171,163.740
1782470494.204015,159.530
1782470494.383056,156.680
1782470494.543823,167.550
1782470494.700277,169.750
1782470494.863419,147.300
1782470495.063413,141.010
1782470495.205207,141.310
1782470495.354478,142.830
1782470495.553977,133.760
1782470495.771739,132.020
1782470495.950383,139.590
1782470496.091273,139.260
1782470496.230993,153.410
1782470496.428025,172.210
1782470496.598720,170.120
1782470496.805300,174.790
1782470496.947865,183.040
1782470497.058304,180.240
1782470497.233755,178.890
1782470497.435379,169.730
1782470497.619617,186.950
1782470497.781801,181.640
1782470497.948965,182.190
1782470498.124716,197.410
1782470498.292147,181.650
1782470498.489895,166.810
1782470498.715014,162.590
1782470498.869056,157.480
1782470499.021565,170.510
1782470499.215488,161.790
1782470499.420104,172.340
1782470499.599566,168.630
1782470499.792510,165.840
1782470499.980562,149.730
1782470500.200777,145.290
1782470500.370521,128.860
1782470500.584363,127.330
1782470500.747537,135.730
1782470500.947351,144.710
1782470501.103762,146.400
1782470501.283834,143.960
1782470501.492533,147.850
1782470501.648692,145.830
1782470501.823878,163.420
1782470502.000438,157.790
1782470502.182535,158.040
1782470502.368416,154.050
1782470502.558045,146.830
1782470502.792929,146.120
1782470502.946795,133.950
1782470503.137005,149.430
1782470503.371797,149.300
1782470503.576706,149.680
1782470503.758653,147.710
1782470503.970353,135.860
1782470504.144133,131.920
1782470504.321293,148.200
1782470504.499627,153.580
1782470504.673998,150.870
1782470504.847250,160.240
1782470505.035412,169.720
1782470505.235462,169.130
1782470505.434565,181.750
1782470505.633164,203.420
1782470505.827883,206.690
1782470505.982787,191.220
1782470506.183709,181.820
1782470506.364465,176.230
1782470506.533478,176.930
1782470506.766276,141.480
1782470506.919585,155.890
1782470507.111712,164.240
1782470507.263987,163.640
1782470507.439203,158.230
1782470507.609540,165.350
1782470507.768024,161.310
1782470507.976222,147.960
1782470508.208808,146.280
1782470508.393706,147.900
1782470508.572195,135.400
1782470508.746058,140.030
1782470508.926948,159.010
1782470509.122473,175.940
1782470509.326452,195.540
1782470509.508420,201.630
1782470509.698226,187.160
1782470509.864742,187.430
1782470510.035380,170.130
1782470510.219517,179.930
1782470510.367840,163.720
1782470510.522451,176.860
1782470510.700684,177.600
1782470510.868371,177.590
1782470511.036239,172.100
1782470511.197310,160.120
1782470511.379457,160.760
1782470511.555790,143.820
1782470511.727253,160.750
1782470511.908870,166.580
1782470512.064958,150.380
1782470512.215650,158.330
1782470512.371538,158.020
1782470512.582682,139.320
1782470512.784666,133.890
1782470513.015809,143.190
1782470513.191624,134.110
1782470513.390578,135.590
1782470513.562643,135.540
1782470513.724114,154.590
1782470513.918967,167.210
1782470514.079876,157.290
1782470514.299242,160.690
1782470514.496184,162.790
1782470514.709103,147.520
1782470514.920170,145.920
1782470515.090386,149.390
1782470515.327956,163.930
1782470515.484108,162.570
1782470515.676464,157.180
1782470515.875171,145.530
1782470516.039656,156.070
1782470516.248384,145.930
1782470516.422513,164.510
1782470516.658761,160.570
1782470516.843607,171.660
1782470517.051535,168.190
1782470517.232412,173.450
1782470517.436272,171.190
1782470517.604207,180.710
1782470517.771570,168.280
1782470517.936112,179.770
1782470518.117299,185.850
1782470518.227879,193.830
1782470518.423349,197.260
1782470518.595485,192.370
1782470518.759336,188.310
1782470518.948342,180.370
1782470519.108420,158.660
1782470519.314471,164.280
1782470519.483499,149.140
1782470519.661925,146.940
1782470519.819144,157.810
1782470519.988609,153.850
1782470520.126408,170.130
1782470520.331246,180.440
1782470520.505477,184.440
1782470520.677513,179.170
1782470520.876305,170.590
1782470521.048165,172.960
1782470521.252388,141.160
1782470521.456932,139.370
1782470521.635423,150.680
1782470521.803602,157.200
1782470521.997324,150.980
1782470522.170357,145.220
1782470522.336880,161.940
1782470522.551159,164.640
1782470522.755696,149.910
1782470522.922968,166.380
1782470523.108446,167.640
1782470523.319933,166.440
1782470523.518483,178.200
1782470523.675381,177.470
1782470523.847890,162.160
1782470524.079839,161.070
1782470524.306938,151.050
1782470524.485250,149.120
1782470524.639471,149.300
1782470524.826348,160.750
1782470525.058300,164.110
1782470525.234469,177.120
1782470525.435014,188.240
1782470525.616804,192.640
1782470525.792431,171.670
1782470525.981857,167.690
1782470526.143748,178.480
1782470526.304363,165.740
1782470526.496185,151.530
1782470526.678369,142.210
1782470526.844070,149.480
1782470527.011952,156.450
1782470527.207751,149.500
1782470527.374686,147.370
1782470527.615164,155.060
1782470527.821539,163.940
1782470527.972131,160.310
1782470528.156703,149.870
1782470528.320954,166.440
1782470528.487096,167.570
1782470528.644002,164.540
1782470528.830246,167.200
1782470529.038809,185.880
1782470529.236276,186.090
1782470529.471202,179.410
1782470529.706686,178.880
1782470529.848322,163.180
1782470530.020806,165.770
1782470530.202890,157.000
1782470530.383036,154.470
1782470530.543104,170.730
1782470530.696936,168.470
1782470530.839147,172.410
1782470531.055208,157.590
1782470531.266249,153.670
1782470531.444538,151.700
1782470531.647691,155.130
1782470531.951940,147.400
1782470532.172210,145.620
1782470532.374352,145.840
