index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 1 %, 4 MiB, 81559 MiB, 222.87 W, P0
1, NVIDIA H800, 100 %, 743 MiB, 81559 MiB, 352.41 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.76 W, P0
3, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.75 W, P0
4, NVIDIA H800, 1 %, 4 MiB, 81559 MiB, 235.23 W, P0
5, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 75.45 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 74.39 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.04 W, P0
