index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.50 W, P0
1, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.28 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.36 W, P0
3, NVIDIA H800, 0 %, 687 MiB, 81559 MiB, 122.73 W, P0
4, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 70.47 W, P0
5, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 73.35 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 73.50 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 70.53 W, P0
